number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
7.600367364996185e+37,6.035857590917098e+32,1.1493628421452764e+35
7.913841319058344e+37,6.875309105167281e+32,1.1970201871156198e+35
8.240244374459463e+37,7.874263566504868e+32,1.2467005831921753e+35
8.580109786544257e+37,9.003873931993266e+32,1.2984701831678904e+35
8.933992804549772e+37,1.0247834274559734e+33,1.3524044616545203e+35
9.302471578734192e+37,1.1721047987345624e+33,1.408647269183443e+35
9.686148104919862e+37,1.3368189928864303e+33,1.4672611301396805e+35
1.0085649207993508e+38,1.52126985341197e+33,1.52835184557706e+35
1.0501627565970575e+38,1.7367131429357707e+33,1.5920741637165733e+35
1.0934762776296636e+38,1.9738980839139744e+33,1.658482444104968e+35
1.1385762466127962e+38,2.2503879567844533e+33,1.7277727210641245e+35
1.1855363448405145e+38,2.55756251542954e+33,1.800010251362627e+35
1.2344332925608488e+38,2.9101736104995303e+33,1.875386204512394e+35
1.2853469743161795e+38,3.3048374077020866e+33,1.9540015738198052e+35
1.3383605694532256e+38,3.7564044420622765e+33,2.036058511617897e+35
1.3935606880158623e+38,4.2603871064087725e+33,2.121661512851635e+35
1.4510375122427837e+38,4.839082550065498e+33,2.2110639450829463e+35
1.5108849439011733e+38,5.484264964490575e+33,2.3043605915770734e+35
1.5732007576970924e+38,6.219592510234298e+33,2.4018248186813717e+35
1.6380867610132148e+38,7.047445723896439e+33,2.503621404735918e+35
1.7056489602348763e+38,7.975170070517485e+33,2.6099462290874067e+35
1.775997733936173e+38,9.0289823995439e+33,2.7211120001095217e+35
1.8492480132090464e+38,1.0212904473080268e+34,2.837312149542284e+35
1.9255194694299685e+38,1.1540709668854474e+34,2.958801785020609e+35
2.00493670977098e+38,1.3030536094808e+34,3.0858706657895613e+35
2.0876294807745034e+38,1.4707790605872188e+34,3.2188668414536623e+35
2.173732880324513e+38,1.6587835011575848e+34,3.358084495912637e+35
2.263387578360361e+38,1.869062679221617e+34,3.503854965899983e+35
2.3567400466938637e+38,2.104047738260108e+34,3.656549757758371e+35
2.4539427983050856e+38,2.36634903765882e+34,3.8165649693030934e+35
2.5551546365077824e+38,2.6587547120122116e+34,3.9843220156460085e+35
2.6605409143915696e+38,2.984241769961465e+34,4.160269077538731e+35
2.7702738049646678e+38,3.346016757317345e+34,4.3448853619241955e+35
2.8845325824385817e+38,3.747501333393248e+34,4.538680227628432e+35
3.0035039151142364e+38,4.192470234410614e+34,4.742209186790991e+35
3.1273821703480875e+38,4.685305816243057e+34,4.9561116966514465e+35
3.2563697320964275e+38,5.229706898687042e+34,5.18095059019442e+35
3.3906773315566696e+38,5.830194887372777e+34,5.4173855845710895e+35
3.5305243914457975e+38,6.492168870365038e+34,5.666223311210583e+35
3.6761393844784364e+38,7.220436089271041e+34,5.9281615042647534e+35
3.827760206630191e+38,8.02074108609617e+34,6.20405985230404e+35
3.9856345657960845e+38,8.899019727507029e+34,6.494782030608147e+35
4.1500203864790476e+38,9.861766847787976e+34,6.801319392611367e+35
4.3211862311696105e+38,1.0915733335891711e+35,7.124622182468135e+35
4.499411739105223e+38,1.2068369073201343e+35,7.465797067120249e+35
4.684988083126025e+38,1.3327554910754671e+35,7.826054116462658e+35
4.878218445373435e+38,1.4701794702722816e+35,8.206583104548328e+35
5.079418512608729e+38,1.6200268284280391e+35,8.608720543261109e+35
5.2889169919608236e+38,1.7789149937646862e+35,9.033843751806988e+35
5.507056147945862e+38,1.9443049640330513e+35,9.48315413211528e+35
5.734192361635945e+38,2.123693018409357e+35,9.958105517271242e+35
5.9706967128905414e+38,2.319296695884347e+35,1.0460360151978325e+36
6.216955586601798e+38,2.5328679133316868e+35,1.0991756725990475e+36
6.4733713039441465e+38,2.7296429445024217e+35,1.155225331765563e+36
6.7403627796595985e+38,2.750915137565195e+35,1.2134623579679977e+36
7.018366206452424e+38,2.7541976469674876e+35,1.2749314617014548e+36
7.307835767611457e+38,2.8404977539509317e+35,1.339539830732884e+36
7.609244379024174e+38,3.1554138129085952e+35,1.4071392413285637e+36
7.92308446179485e+38,3.500811156800082e+35,1.4788883886529203e+36
8.24986874672902e+38,3.879356724765627e+35,1.555087850723652e+36
8.590131111998553e+38,4.293936270726476e+35,1.6360607090044034e+36
8.944427455355886e+38,4.747692204243005e+35,1.7221669749243147e+36
9.313336602322355e+38,5.2439950861394175e+35,1.813778000223594e+36
9.697461251834384e+38,5.786512037832622e+35,1.9113085667861168e+36
1.0097428960892435e+39,6.379199714244639e+35,2.015201931780975e+36
1.0513893169821407e+39,7.026337142360839e+35,2.1259360302514455e+36
1.0947534269817455e+39,7.732547356491275e+35,2.2440260109131105e+36
1.1399060714525355e+39,8.502833234510455e+35,2.370024459248196e+36
1.1869210177462355e+39,9.342594425103557e+35,2.5045421403460975e+36
