number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
7.602837231595643e+37,6.042288802267993e+32,1.1497382570353469e+35
7.931086978771219e+37,6.922848844736461e+32,1.1996426194330898e+35
8.273508790037955e+37,7.982009574397945e+32,1.2517663222807195e+35
8.630714539136294e+37,9.177522571199693e+32,1.3061808640632244e+35
9.003342517234082e+37,1.0500828951479104e+33,1.362977928597287e+35
9.392058573489431e+37,1.2097399305002604e+33,1.4223297309272791e+35
9.797557304856997e+37,1.386374655620565e+33,1.4842886373881772e+35
1.022056329726367e+38,1.5898190095458577e+33,1.5490129232635942e+35
1.0661832420371632e+38,1.8229129589368064e+33,1.616629901054906e+35
1.1122153178242288e+38,2.085398248765999e+33,1.6872562651040917e+35
1.160234811831466e+38,2.3899506246867025e+33,1.7610799340951004e+35
1.2103275301215892e+38,2.730903958663429e+33,1.838199688525905e+35
1.2625829834030307e+38,3.1256902750309144e+33,1.9188395000459104e+35
1.3170945469766794e+38,3.5696221895275025e+33,2.0031140668368848e+35
1.373959627588262e+38,4.0782612196843186e+33,2.0912499100870823e+35
1.4332798374845142e+38,4.655939664618662e+33,2.1834216321543756e+35
1.4951611759841685e+38,5.307444012923816e+33,2.2798112172334408e+35
1.5597142188881969e+38,6.057031131724703e+33,2.3807151070515297e+35
1.62705431606778e+38,6.90119633129431e+33,2.486284934225299e+35
1.6973017975830574e+38,7.855309807343461e+33,2.5967823783753193e+35
1.7705821887009873e+38,8.945818262442349e+33,2.7125444001283617e+35
1.8470264341965208e+38,1.017567419946819e+34,2.833781077271627e+35
1.9267711323378975e+38,1.1563529648935503e+34,2.960801129632312e+35
2.0099587789741748e+38,1.312982309210153e+34,3.093934818025842e+35
2.096738022161147e+38,1.4898059742850707e+34,3.233543971410382e+35
2.1872639277806425e+38,1.689345315692975e+34,3.380015645719605e+35
2.2816982566278447e+38,1.9136569650383449e+34,3.533716134890477e+35
2.3802097534617503e+38,2.165533733723078e+34,3.6950735554942185e+35
2.4829744485352884e+38,2.4479811034851084e+34,3.864545129964548e+35
2.5901759721438726e+38,2.7642238312050094e+34,4.042618526447986e+35
2.7020058827544985e+38,3.117799619923826e+34,4.229821144066037e+35
2.8186640093016766e+38,3.512900470241793e+34,4.4267576407211794e+35
2.9403588082618787e+38,3.953115816215299e+34,4.633987859001825e+35
3.0673077361445393e+38,4.44276005636229e+34,4.852149875361819e+35
3.1997376380652225e+38,4.98647811376694e+34,5.08192519287116e+35
3.3378851530952986e+38,5.590137287064814e+34,5.3241751258150984e+35
3.481997137112441e+38,6.2582641967370445e+34,5.5795696614719755e+35
3.6323311039075395e+38,6.997177252412402e+34,5.849052000388433e+35
3.789155685336254e+38,7.812884511063245e+34,6.133489739451521e+35
3.9527511113374345e+38,8.712368309943554e+34,6.433952025905574e+35
4.123409710676168e+38,9.702595246727411e+34,6.751425331515825e+35
4.301436433306229e+38,1.0791440981993076e+35,7.087076971331099e+35
4.4871493952853246e+38,1.1987277007172456e+35,7.442187479111151e+35
4.6808804472168836e+38,1.3299034312395305e+35,7.818028911672631e+35
4.882975767234089e+38,1.4736440359751057e+35,8.21601796011792e+35
5.093796479585793e+38,1.6310001261708898e+35,8.637675904507128e+35
5.313719299929661e+38,1.8031003769289243e+35,9.084662196646084e+35
5.543137208485599e+38,1.9911777181142788e+35,9.558721862180902e+35
5.78246015225235e+38,2.1965851165384725e+35,1.0061710290487042e+36
6.032115777542032e+38,2.4207638853940654e+35,1.059569836830754e+36
6.2925501941415826e+38,2.6539383840731335e+35,1.1162188980583254e+36
6.564228772466624e+38,2.6721698290413376e+35,1.17501724380695e+36
6.847636975132119e+38,2.676135284522893e+35,1.237253571338804e+36
7.143281224425814e+38,2.697766330282997e+35,1.303063507141194e+36
7.451689807234538e+38,2.9887504263808083e+35,1.3716472692334607e+36
7.773413819040348e+38,3.3338711146641396e+35,1.4444980247656953e+36
8.109028148673395e+38,3.713842313306784e+35,1.5220569981040778e+36
8.45913250558109e+38,4.1318656105874425e+35,1.6046896269950266e+36
8.824352491449306e+38,4.5913920921339696e+35,1.692778963896545e+36
9.205340718090384e+38,5.096191654022703e+35,1.7867502774698123e+36
9.602777973595595e+38,5.6503530248708395e+35,1.8870641576878033e+36
1.0017374438835771e+39,6.258308706339021e+35,1.9942170639812877e+36
1.0449870956483931e+39,6.924868598746131e+35,2.108744629657391e+36
1.0901040354827523e+39,7.655253305933223e+35,2.2312254003461832e+36
1.1371688828735711e+39,8.455124726967277e+35,2.3622996298622985e+36
1.1862657380249528e+39,9.330626372015028e+35,2.5026441897190252e+36
