number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
7.615209552501369e+37,6.074548426862024e+32,1.15161884428283e+35
7.904315791147256e+37,6.849111539795006e+32,1.1955717296322432e+35
8.204397751032033e+37,7.758837350651305e+32,1.2412419046491124e+35
8.515872117929334e+37,8.785480476283487e+32,1.2886831308370997e+35
8.839171396804104e+37,9.907740705062612e+32,1.337950059501647e+35
9.174744512377387e+37,1.1193163387772351e+33,1.389143587354199e+35
9.523057432491214e+37,1.2656768633601092e+33,1.4423409555621773e+35
9.884593815139011e+37,1.4256300044599788e+33,1.497593475442612e+35
1.0259855680060188e+38,1.6100225340464967e+33,1.5550313310987789e+35
1.0649364105831293e+38,1.8161398702313997e+33,1.614718504515937e+35
1.105365995342174e+38,2.0434050310873417e+33,1.6767329210507133e+35
1.1473304617218908e+38,2.306363086537792e+33,1.7412332434687363e+35
1.1908880804565339e+38,2.593647124120552e+33,1.8082476000997937e+35
1.2360993344890535e+38,2.9227438158098864e+33,1.8779571381516176e+35
1.2830270029560928e+38,3.286380746849027e+33,1.9504171457189084e+35
1.3317362483614152e+38,3.695148554347067e+33,2.0257939287890717e+35
1.3822947070588113e+38,4.148193488668344e+33,2.104178942125027e+35
1.4347725831701289e+38,4.651720525933832e+33,2.1857379136041703e+35
1.4892427460688388e+38,5.206120336932872e+33,2.2705688215933734e+35
1.5457808315644916e+38,5.829847091936466e+33,2.3588788370533258e+35
1.6044653469285806e+38,6.517067494732224e+33,2.4507452341104905e+35
1.6653777799076343e+38,7.2929296066506e+33,2.5464266321158967e+35
1.728602711874922e+38,8.153221379240003e+33,2.6460225443678823e+35
1.79422793527788e+38,9.109685965404628e+33,2.7497270442549965e+35
1.8623445755443553e+38,1.018476146444936e+34,2.8577998526948665e+35
1.9330472176169363e+38,1.1377559766228195e+34,2.970376977598603e+35
2.0064340372910665e+38,1.270251463850303e+34,3.0876844811241643e+35
2.082606937539329e+38,1.4183855272856505e+34,3.2100150867003143e+35
2.161671690011184e+38,1.5831022788820306e+34,3.337583417607292e+35
2.2437380819046485e+38,1.7658657626914488e+34,3.470639621624905e+35
2.328920068413861e+38,1.9685983493648104e+34,3.609470048161937e+35
2.417335930964208e+38,2.193350273015764e+34,3.75437863758301e+35
2.5091084414547513e+38,2.442302329810806e+34,3.905687873979412e+35
2.6043650327359938e+38,2.717767191220943e+34,4.0637394918043146e+35
2.703237975559722e+38,3.022206513087893e+34,4.2288963251777696e+35
2.8058645622466354e+38,3.358252467910289e+34,4.401544732980536e+35
2.9123872973267836e+38,3.7286621465162694e+34,4.5820910683372216e+35
3.0229540954175384e+38,4.13641079869464e+34,4.770970202540878e+35
3.1377184866138742e+38,4.5846321119481015e+34,4.9686403214330295e+35
3.2568398296761468e+38,5.076681574736769e+34,5.175589136193374e+35
3.3804835333113947e+38,5.616134112666588e+34,5.392333736950453e+35
3.508821285855446e+38,6.207002164684372e+34,5.6194539422144074e+35
3.6420312936747426e+38,6.853603999803148e+34,5.857584645667387e+35
3.7802985286189306e+38,7.559822523070564e+34,6.107278845312842e+35
3.923814984867809e+38,8.33061476176167e+34,6.369272277481287e+35
4.0727799455293144e+38,9.170847139250248e+34,6.644266855716989e+35
4.227400259358713e+38,1.008576063914052e+35,6.933027006904343e+35
4.387890627983225e+38,1.1080983341935893e+35,7.236360073583175e+35
4.5544739040309704e+38,1.216254486001266e+35,7.555182768307415e+35
4.72738140057816e+38,1.3336778804599e+35,7.890359654297906e+35
4.906853212344228e+38,1.4610572936740374e+35,8.242894322970676e+35
5.0931385490809386e+38,1.5991221220110047e+35,8.61386725444662e+35
5.2864960816183706e+38,1.7463647583149757e+35,9.004370012710108e+35
5.487194301048315e+38,1.8986557596725532e+35,9.41535713094231e+35
5.695511891543792e+38,2.061921155539237e+35,9.847922087088782e+35
5.9117381173324555e+38,2.237711496303835e+35,1.0303350716772964e+36
6.136173224361139e+38,2.4273595520983193e+35,1.0783000930083755e+36
6.3691288572093474e+38,2.632736606434648e+35,1.1288343201713517e+36
6.6109284918305565e+38,2.855413554264005e+35,1.1820983378954284e+36
6.861907884722285e+38,3.087924143406271e+35,1.2382259672011557e+36
7.122415539148548e+38,3.1292850079454505e+35,1.2964650626770811e+36
7.392813189062185e+38,3.133113829397028e+35,1.3576379409173805e+36
7.673476301398925e+38,3.2246577451187264e+35,1.4217117374531324e+36
7.964794597440705e+38,3.548057187295388e+35,1.4885299535825152e+36
8.26717259397224e+38,3.899936927053843e+35,1.5591649886799215e+36
8.581030164982168e+38,4.280609301362856e+35,1.6338721095328952e+36
8.906803124688841e+38,4.690269809402847e+35,1.7129133291362406e+36
9.244943832700275e+38,5.133729311649921e+35,1.7965767349067898e+36
9.595921822148583e+38,5.61436717510813e+35,1.885164107762632e+36
9.960224451671115e+38,6.135455452311385e+35,1.9790195674636248e+36
1.0338357582143615e+39,6.700383813242587e+35,2.0784955618244536e+36
1.073084627910508e+39,7.312734035175981e+35,2.1839809069414645e+36
1.1138235541849694e+39,7.976315512929443e+35,2.295891557595192e+36
1.1561091060198287e+39,8.695196960884374e+35,2.414672843199929e+36
1.2000000000000034e+39,9.473733022075263e+35,2.540801552286221e+36
