number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
7.589515677200816e+37,6.007635617646945e+32,1.1477134215405488e+35
7.888775482508946e+37,6.806464555645298e+32,1.1932087006115698e+35
8.199835307064956e+37,7.744197154373594e+32,1.2405471635694718e+35
8.523160433715996e+37,8.810144533437216e+32,1.2897935062561269e+35
8.859234491730792e+37,9.979286537193676e+32,1.3410082610349749e+35
9.208560180211649e+37,1.1331926123725556e+33,1.3943067360719728e+35
9.571660020031035e+37,1.2867036611339366e+33,1.4497666362510711e+35
9.949077135417582e+37,1.4550193237130937e+33,1.507452073044607e+35
1.0341376066360534e+38,1.652283294405212e+33,1.5675193421055788e+35
1.0749143613047864e+38,1.8706470246450523e+33,1.630016102589373e+35
1.1172989713601182e+38,2.1167997167306063e+33,1.6950678875692068e+35
1.1613548356420304e+38,2.3972660244422645e+33,1.762802788817201e+35
1.2071478528502209e+38,2.707621440704983e+33,1.833296269031494e+35
1.2547465201152874e+38,3.065025543498206e+33,1.9067396573292423e+35
1.3042220354566358e+38,3.4582121589491223e+33,1.983181742413102e+35
1.355648404280381e+38,3.9065694269102816e+33,2.062853479748374e+35
1.4091025500765269e+38,4.400030847971741e+33,2.145806777514512e+35
1.4646644294810134e+38,4.9525393962926145e+33,2.232274205057934e+35
1.5224171518747426e+38,5.566499113178918e+33,2.3223560521304167e+35
1.58244710369847e+38,6.253981315450719e+33,2.416250430968124e+35
1.6448440776695265e+38,7.027065760563156e+33,2.514150660654791e+35
1.70970140709363e+38,7.886519503469453e+33,2.6161977870649187e+35
1.7771161054727213e+38,8.855725960509816e+33,2.7226630984725183e+35
1.847189011617617e+38,9.940290412534684e+33,2.833727303522258e+35
1.9200249404825648e+38,1.1149835031572788e+34,2.9495990992510413e+35
1.9957328399473024e+38,1.2502439207681384e+34,3.070541579783789e+35
2.0744259537811417e+38,1.4021255824816283e+34,3.1968588436187546e+35
2.1562219910328418e+38,1.5714259921939452e+34,3.32877328147909e+35
2.2412433020996347e+38,1.760118141517528e+34,3.466584116836014e+35
2.329617061738783e+38,1.9703209127769511e+34,3.610609682346303e+35
2.4214754592953945e+38,2.204300545613345e+34,3.7611884738128474e+35
2.5169558964310645e+38,2.464475408992943e+34,3.918680302082569e+35
2.6162011926490864e+38,2.753420660610159e+34,4.083467307298503e+35
2.7193597989236592e+38,3.073890307822363e+34,4.255956300064709e+35
2.8265860197526547e+38,3.428829329121403e+34,4.4365804243781815e+35
2.9380402439660556e+38,3.8213545621019457e+34,4.6257980162258256e+35
3.053889184635352e+38,4.254820587911411e+34,4.824098682038235e+35
3.1743061284427134e+38,4.732790957190159e+34,5.032001052988054e+35
3.2994711948829655e+38,5.259088920463794e+34,5.250057819019029e+35
3.4295716056860734e+38,5.838513500168724e+34,5.478958765918649e+35
3.564801964863149e+38,6.474737099829262e+34,5.719247318415465e+35
3.705364549794846e+38,7.172508475596362e+34,5.97160479771749e+35
3.8514696137975904e+38,7.937346943369701e+34,6.236857780097447e+35
4.003335700620189e+38,8.774000713555362e+34,6.515655733149541e+35
4.161189971341262e+38,9.688694351632524e+34,6.808965120563258e+35
4.3252685441564664e+38,1.0687171945625404e+35,7.117567159158706e+35
4.4958168475637566e+38,1.17760909209713e+35,7.442436911558649e+35
4.6730899874749936e+38,1.2962455016083735e+35,7.784643493346477e+35
4.8573531288029964e+38,1.4253680526866173e+35,8.145206893578782e+35
5.048881892094854e+38,1.565781883180242e+35,8.525291088319066e+35
5.2479627658047424e+38,1.7170879594400774e+35,8.926125165822134e+35
5.454893534822969e+38,1.8738539903885708e+35,9.348839276686292e+35
5.6699837259021676e+38,2.0415739578595465e+35,9.794597109925587e+35
5.8935550706469974e+38,2.2226842980607105e+35,1.026479820328206e+36
6.1259419867598126e+38,2.4185401056739016e+35,1.076097958066861e+36
6.3674920782621966e+38,2.631188663465983e+35,1.1284765894916054e+36
6.618566655440571e+38,2.861618281729428e+35,1.1837929133462208e+36
6.87954127529359e+38,3.102231756335701e+35,1.2421941367820352e+36
7.150806303289807e+38,3.130045265455793e+35,1.302848053664095e+36
7.432767497275763e+38,3.1329528629606725e+35,1.3667514976499827e+36
7.725846614408007e+38,3.281663191264612e+35,1.4336347450983104e+36
8.030482042016868e+38,3.623095895911657e+35,1.503762840102736e+36
8.347129453345591e+38,3.995731653982492e+35,1.5780629248595915e+36
8.676262489145742e+38,4.3986462147932965e+35,1.65682090167475e+36
9.018373466148382e+38,4.8344892573801784e+35,1.7403360405939135e+36
9.37397411347071e+38,5.307999562431129e+35,1.8289363365899637e+36
9.743596338059795e+38,5.822861811577499e+35,1.9229770947773428e+36
1.012779302031821e+39,6.382773334686751e+35,2.022841990489791e+36
1.0527138841101768e+39,6.991611300319242e+35,2.1289473777187423e+36
1.094223114132635e+39,7.65349463246988e+35,2.2417403454643057e+36
1.137369081546956e+39,8.372824080755222e+35,2.3617006358183113e+36
1.1822163240303875e+39,9.154319553266828e+35,2.4893479454059695e+36
