number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
7.688598171636186e+37,6.295185298736008e+32,1.162735818181603e+35
7.9720018588253e+37,7.070487660786795e+32,1.2058253247928952e+35
8.265851878118058e+37,7.998672272992641e+32,1.2505611862370327e+35
8.570533283976884e+37,9.0206461446816e+32,1.2969723207760809e+35
8.886445324069777e+37,1.0134883372396715e+33,1.3451178413100786e+35
9.214001962435478e+37,1.1421324996366684e+33,1.3951001811781448e+35
9.553632421932657e+37,1.286504766763374e+33,1.4469759375442657e+35
9.90578174668388e+37,1.4438772041293786e+33,1.5007977839210208e+35
1.0270911385251454e+38,1.6253446498403864e+33,1.5566921663620532e+35
1.0649499795309235e+38,1.826883194538264e+33,1.6147094740954051e+35
1.104204307060282e+38,2.048084789256024e+33,1.6749216184293888e+35
1.1449055591019648e+38,2.30334071795974e+33,1.7374810968896034e+35
1.1871070696620829e+38,2.5815019053892103e+33,1.802408206780652e+35
1.2308641386518005e+38,2.89723783974342e+33,1.8698635334083376e+35
1.2762341043510924e+38,3.2469266846088527e+33,1.939912564123016e+35
1.3232764185435411e+38,3.63594914938278e+33,2.0126828841931827e+35
1.3720527244206156e+38,4.0685422476125886e+33,2.0882906073205417e+35
1.4226269373575268e+38,4.544911620237069e+33,2.1668452935423928e+35
1.4750653286664951e+38,5.070535550367279e+33,2.2484851095879385e+35
1.5294366124371935e+38,5.653866682348531e+33,2.3333393501821978e+35
1.5858120355781443e+38,6.298887429615687e+33,2.4215354421085733e+35
1.6442654711770656e+38,7.019835360713132e+33,2.513259501694475e+35
1.7048735153025088e+38,7.812951784830698e+33,2.6086012355807435e+35
1.767715587373623e+38,8.702752970779032e+33,2.7078168462659133e+35
1.8328740342295783e+38,9.686199290497244e+33,2.8110102310519637e+35
1.9004342380350152e+38,1.0772391652981856e+34,2.918358381611138e+35
1.9704847281629105e+38,1.198774062757471e+34,3.030148122534473e+35
2.0431172972014827e+38,1.3330151058268042e+34,3.146503459651235e+35
2.118427121237135e+38,1.4813683797563086e+34,3.267648124014525e+35
2.196512884571059e+38,1.6455268076107183e+34,3.393831447333672e+35
2.2774769090329283e+38,1.827621744120738e+34,3.525343443013835e+35
2.3614252880611228e+38,2.0285043596146152e+34,3.662394257855145e+35
2.4484680257251874e+38,2.250009469730469e+34,3.805266224801035e+35
2.5387191808726928e+38,2.4940731772505234e+34,3.9542578325298746e+35
2.6322970165893876e+38,2.7627345059270165e+34,4.109684487915513e+35
2.7293241551684843e+38,3.0581469642141716e+34,4.2718799361269246e+35
2.8299277387921627e+38,3.382588099783512e+34,4.441197689623317e+35
2.9342395961358247e+38,3.738462799126555e+34,4.6180117850162466e+35
3.0423964151134285e+38,4.12829887124588e+34,4.802716642554848e+35
3.1545399219902608e+38,4.5547765799474775e+34,4.9957301723078286e+35
3.2708170670978518e+38,5.020731912465116e+34,5.197494584547536e+35
3.391380217394384e+38,5.52916823420485e+34,5.4084777403032054e+35
3.516387356122932e+38,6.083498642211893e+34,5.629224754731849e+35
3.646002289829156e+38,6.686944570151779e+34,5.8602483452502955e+35
3.7803948630097155e+38,7.34292459733542e+34,6.1020762696758926e+35
3.9197411806726826e+38,8.055315131121763e+34,6.355351677082599e+35
4.0642238391015926e+38,8.828035993225584e+34,6.6207085006410785e+35
4.2140321651255014e+38,9.66520168633403e+34,6.898785830822113e+35
4.3693624642086076e+38,1.0571189617722805e+35,7.190351836940618e+35
4.530418277684541e+38,1.155061081550894e+35,7.496124157016539e+35
4.6974106494723255e+38,1.2608415692518323e+35,7.81689857054433e+35
4.8705584026236085e+38,1.3749439319412428e+35,8.153590330959599e+35
5.0500884260634606e+38,1.496556285100688e+35,8.507032978074354e+35
5.236235971900531e+38,1.6202116693862696e+35,8.878021676191344e+35
5.429244963696117e+38,1.749817611425702e+35,9.267340258461264e+35
5.6293683160961244e+38,1.887609968976279e+35,9.675930698880242e+35
5.8368682662447345e+38,2.0353392939121356e+35,1.0104840015172784e+36
6.052016717414069e+38,2.194070259934813e+35,1.0555202622114848e+36
6.2750955953001135e+38,2.3647657395118653e+35,1.1028231131384628e+36
6.5063972174518366e+38,2.4498371086051213e+35,1.1522303128369262e+36
6.7462246763175175e+38,2.4668497425422382e+35,1.203849545558573e+36
6.994892236410296e+38,2.669368918663358e+35,1.2577018840559607e+36
7.252725746113319e+38,2.929256825528886e+35,1.3143728607275682e+36
7.520063064664135e+38,3.211922077113723e+35,1.374127185650011e+36
7.797254504877863e+38,3.519252040536746e+35,1.4371700773712574e+36
8.084663292189226e+38,3.853277157364381e+35,1.503721411092313e+36
8.382666040614994e+38,4.216140842247887e+35,1.574007825576604e+36
8.691653246260531e+38,4.610175464972182e+35,1.6482777538580322e+36
9.012029799017127e+38,5.037899505104034e+35,1.7268000048239746e+36
9.3442155131206e+38,5.50201014821798e+35,1.8098604901389457e+36
9.688645677266443e+38,6.005385537699674e+35,1.897760424440227e+36
1.004577162500236e+39,6.551169347058303e+35,1.990836420047243e+36
1.0416061326145575e+39,7.142680433218478e+35,2.0894342766303424e+36
1.0800000000000003e+39,7.783395547749844e+35,2.1939359032912817e+36
