number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
8.623209635770538e+33,4.297004704320835e+26,1.298161533802323e+31
1.006955820169757e+34,5.5426645206631184e+26,1.5159069786200541e+31
1.1760089901917455e+34,7.149428986597563e+26,1.77041617439976e+31
1.3736415331046703e+34,9.221978823334341e+26,2.0679546215664805e+31
1.6047331193073133e+34,1.1895340673703256e+27,2.4158700653562005e+31
1.8750085459516999e+34,1.5343684089300132e+27,2.8227830888880072e+31
2.1911871541944646e+34,1.9791668678535493e+27,3.2988122230922446e+31
2.5611594620624646e+34,2.5529080682395166e+27,3.8558400804175462e+31
2.9941961868135475e+34,3.2929712550971614e+27,4.507828317175909e+31
3.5011958753056537e+34,4.2475715525368943e+27,5.271190806860257e+31
4.0949786343384384e+34,5.478901179593956e+27,6.165236330209436e+31
4.7906350108123455e+34,7.067181273927534e+27,7.212694441388606e+31
5.605940984500552e+34,9.115888299750837e+27,8.440341060362439e+31
6.561852395686357e+34,1.1758495540521533e+28,9.879743907839115e+31
7.68309505200879e+34,1.5167168884709241e+28,1.1568152316969022e+32
8.99887039761376e+34,1.9563983435170729e+28,1.3549561458637335e+32
1.054370118185214e+35,2.5235391704347657e+28,1.5875987905816827e+32
1.2358447299458104e+35,3.2550885998350432e+28,1.8609002138855204e+32
1.4491529241803978e+35,4.19870708444394e+28,2.1821574591864652e+32
1.7000405874561734e+35,5.415871378079487e+28,2.5600305880623644e+32
1.9953365187288443e+35,6.985879746785235e+28,3.004812991428668e+32
2.34317021343335e+35,9.011018251665037e+28,3.528760202452179e+32
2.753237794188442e+35,1.162322468679859e+29,4.146491492259384e+32
3.2371282037793253e+35,1.499268432786047e+29,4.875482586188923e+32
3.808725356216901e+35,1.9338917504552242e+29,5.736673261875293e+32
4.484706785190217e+35,2.4945081352303164e+29,6.755220928539948e+32
5.2851659683690614e+35,3.217641750250749e+29,7.961441345988729e+32
6.234394737912278e+35,4.150404757850473e+29,9.39199162973107e+32
7.361875228119193e+35,5.353566677410741e+29,1.1091370447444481e+33
8.703549552447684e+35,6.905513520162373e+29,1.3113838707796624e+33
1.0303462852750682e+36,8.907354638610458e+29,1.5525905632550776e+33
1.2215916422850065e+36,1.1489510001873062e+30,1.840958730716772e+33
1.4508330465753074e+36,1.48202070579886e+30,2.1866740025907543e+33
1.7265114788177065e+36,1.9116440753857114e+30,2.602492032053084e+33
2.0593005395800556e+36,2.465811075822604e+30,3.104546538599181e+33
2.4628591601714276e+36,3.180625692794106e+30,3.713489145624224e+33
2.954922016452472e+36,4.10265810582719e+30,4.4561407184491425e+33
3.558929694880719e+36,5.291978735958459e+30,5.367960196578556e+33
4.3065585007777964e+36,6.826071834272379e+30,6.496875919561717e+33
5.2418249611117826e+36,8.804883581643483e+30,7.909501656962446e+33
6.428108305849817e+36,1.1357333583431122e+31,9.701771365933003e+33
7.960944958423783e+36,1.4649713983072878e+31,1.2018314268567258e+34
