number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
2.3336520534735184e+35,9.011018251665037e+28,3.514427976901035e+32
2.741165738684802e+35,1.162322468679859e+29,4.128313102687112e+32
3.221783548235217e+35,1.499268432786047e+29,4.852375432106754e+32
3.789173593031402e+35,1.9338917504552242e+29,5.707229576947935e+32
4.459727217170148e+35,2.4945081352303164e+29,6.717601683025056e+32
5.253155969701544e+35,3.217641750250749e+29,7.913231915835647e+32
6.193238444557886e+35,4.150404757850473e+29,9.330003814721922e+32
7.30876178953594e+35,5.353566677410741e+29,1.1011368400660445e+33
8.634719023238491e+35,6.905513520162373e+29,1.3010155688536023e+33
1.0213846930271576e+36,8.907354638610458e+29,1.5390902074850046e+33
1.209862417528521e+36,1.1489510001873062e+30,1.82328749246627e+33
1.4353901885734464e+36,1.48202070579886e+30,2.163405541534097e+33
1.70604203165667e+36,1.9116440753857114e+30,2.5716463996528528e+33
2.0319594589369695e+36,2.465811075822604e+30,3.0633408874067643e+33
2.4260164812520176e+36,3.180625692794106e+30,3.6579559612117324e+33
2.904766688938429e+36,4.10265810582719e+30,4.380529486239858e+33
3.48983201509056e+36,5.291978735958459e+30,5.263774247938012e+33
4.2100116713759023e+36,6.826071834272379e+30,6.351273094580156e+33
5.104623406328714e+36,8.804883581643483e+30,7.702541012467169e+33
6.229080043699537e+36,1.1357333583431122e+31,9.401473291113344e+33
7.66482162049308e+36,1.4649713983072878e+31,1.1571391182243106e+34
9.538530659759842e+36,1.8896523396912038e+31,1.4404147905598897e+34
1.2063522305096595e+37,2.4374441501222216e+31,1.8222819392202477e+34
1.5642289462453213e+37,3.144035471591513e+31,2.3637015389842633e+34
2.1163728931531933e+37,4.0554607358408275e+31,3.199305244088387e+34
3.065786350874884e+37,5.231099308056279e+31,4.636590411826066e+34
4.310104853444985e+37,6.747544053110741e+31,6.5208333009074e+34
5.250244518504887e+37,8.703591361485183e+31,7.944837832286372e+34
5.980288703278539e+37,1.1226677735108114e+32,9.050929432631498e+34
6.620530577348417e+37,1.448118227674524e+32,1.0021270391485867e+35
7.2236519967802835e+37,1.8679135990207924e+32,1.093569031281288e+35
7.816533469317906e+37,2.4094035602395268e+32,1.1834977456416612e+35
8.415437914101339e+37,3.107866187782001e+32,1.2743872602845794e+35
9.031667285680807e+37,4.0088063288984975e+32,1.3679642055406844e+35
9.673999750177003e+37,5.170920242896776e+32,1.4655779196241053e+35
1.0349878595915385e+38,6.669919663030115e+32,1.5683819704614394e+35
1.1066054613150909e+38,8.603464416684597e+32,1.6774333959764e+35
1.1828965280942764e+38,1.109752496412079e+33,1.7937527034858114e+35
1.2644977608101964e+38,1.4314589375234815e+33,1.9183640185165002e+35
1.3520556389594094e+38,1.8464249428955387e+33,2.0523249745654163e+35
1.4462390117171528e+38,2.381685551976141e+33,2.196751537372477e+35
1.5477492400566226e+38,3.0721129988617715e+33,2.352840872980098e+35
1.6573289326383593e+38,3.962688638701478e+33,2.521894364984156e+35
1.7757699150056093e+38,5.1114334834401446e+33,2.705342432696637e+35
1.9039208441668825e+38,6.593188271333595e+33,2.904772660640535e+35
2.0426947477358353e+38,8.504489341802703e+33,3.1219628115589235e+35
2.193076687766742e+38,1.0969857978923817e+34,3.358920515980385e+35
2.3561317012565063e+38,1.4149912974345904e+34,3.6179317991978755e+35
2.533013140229536e+38,1.8251834943190536e+34,3.9016211328789576e+35
2.724971516913956e+38,2.3542864143224203e+34,4.213026410054841e+35
2.933363949738806e+38,3.036771118035448e+34,4.555693181868612e+35
3.1596643011386597e+38,3.9171014908092288e+34,4.933793721576845e+35
3.405474096908191e+38,5.0526310653357e+34,5.352278075332765e+35
3.6725343181337736e+38,6.51733960488242e+34,5.817066324355123e+35
3.962738159936623e+38,8.406652885618282e+34,6.335293954640899e+35
4.278144856008978e+38,1.0843659686896175e+35,6.915625683888187e+35
4.620994674001125e+38,1.3987131026472415e+35,7.568657557755899e+35
4.993725194023192e+38,1.804186409392068e+35,8.307432892135131e+35
5.398988990944439e+38,2.327202478960431e+35,9.148105083756258e+35
5.839672850507061e+38,3.0018358135756044e+35,1.011078992667054e+36
6.318918659906194e+38,3.8720387818125574e+35,1.1220662488865798e+36
6.840146125071473e+38,4.994505115855201e+35,1.2509369635521342e+36
7.407077479775842e+38,6.442363508721423e+35,1.4016849985352134e+36
8.02376436577529e+38,8.30994194935342e+35,1.5793679810914438e+36
8.69461707862276e+38,1.0718913192051264e+36,1.7904097894261948e+36
9.424436390726581e+38,1.3826221737646478e+36,2.0429906886274853e+36
1.0218448181594462e+39,1.7834308769319202e+36,2.3475506207500174e+36
1.1082341125379973e+39,2.3004301197729217e+36,2.7174385734676664e+36
1.202230770779319e+39,2.9673024081888606e+36,3.1697505296181317e+36
1.3045088868278747e+39,3.827494478516346e+36,3.726410861730575e+36
1.415802258953972e+39,4.9370478528390237e+36,4.415567989886761e+36
1.5369096784763e+39,6.368249944718586e+36,5.273395711025664e+36
1.668700686393325e+39,8.214343584919522e+36,6.346418179210462e+36
1.8121218394181907e+39,1.0595601792776062e+37,7.694510805729992e+36
1.9682035305881637e+39,1.3667163564620102e+37,9.394773595879472e+36
2.1380674136108938e+39,1.7629141180959731e+37,1.154653053618921e+37
