number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
6.650745446150217e+37,6.1572503170027894e+32,1.0090669309871566e+35
7.294656684413895e+37,7.36912399579656e+32,1.107414745140031e+35
8.000910059528155e+37,8.793732634682166e+32,1.21541326633869e+35
8.775541406552462e+37,1.063413070708426e+33,1.3340203625147884e+35
9.625170937449377e+37,1.3025999324983754e+33,1.4643168072007684e+35
1.055705981923182e+38,1.5992045383579243e+33,1.6074863398601392e+35
1.1579172229888014e+38,1.9633933245151225e+33,1.764836131583201e+35
1.270024342243102e+38,2.391310696776136e+33,1.937802891630792e+35
1.3929854378766969e+38,2.9041695891009024e+33,2.127968779741367e+35
1.5278513691394339e+38,3.527806337809717e+33,2.337093032339432e+35
1.6757747372717843e+38,4.303359622911072e+33,2.567136036963015e+35
1.838019735951185e+38,5.309948623612413e+33,2.820303584770051e+35
2.0159729554379548e+38,6.703367973645556e+33,3.0991241720901244e+35
2.2111552327559887e+38,8.780265532717151e+33,3.406582613175444e+35
2.425234649183103e+38,1.20785297323893e+34,3.74634502564354e+35
2.6600407861311688e+38,1.752671514940451e+34,4.12312507397594e+35
2.9175803612506894e+38,2.6653808207377496e+34,4.543258531276456e+35
3.2000543783902547e+38,4.185023167828276e+34,5.015563586188826e+35
3.50987693797914e+38,6.659105090259464e+34,5.552532300346538e+35
3.849695868591723e+38,1.053134038338822e+35,6.171727710260067e+35
4.222415356016756e+38,1.6222647031192764e+35,6.896765398564125e+35
4.6312207632256775e+38,2.3824681789908375e+35,7.756371230194831e+35
5.0796058533582875e+38,3.278018631511149e+35,8.779958333811207e+35
5.5714026483808194e+38,4.221642361704093e+35,9.992214506553544e+35
6.110814178596736e+38,5.193413761137213e+35,1.1414267509944437e+36
6.7024504028965465e+38,6.265007528603218e+35,1.307205417906895e+36
7.351367606730926e+38,7.534621762944937e+35,1.500278279689262e+36
8.063111614513042e+38,9.084764995221648e+35,1.7256143465418452e+36
