number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
1.2458833642949748e+38,7.485125469695553e+32,1.896817793275022e+35
1.3987131026472009e+38,1.2558233317975556e+33,2.1306857132408355e+35
1.5702901247293352e+38,2.170094482961882e+33,2.394094383321245e+35
1.7629141180958997e+38,3.712617133313277e+33,2.691279588017875e+35
1.9791668678535027e+38,6.197245860775122e+33,3.0273533989423044e+35
2.2219468609394625e+38,1.0031791502809956e+34,3.4084495869424694e+35
2.494508135230248e+38,1.577753237623142e+34,3.842099351506299e+35
2.800503894183553e+38,2.417591233436261e+34,4.337479822748448e+35
3.1440354715914118e+38,3.624218897854266e+34,4.906037656561497e+35
3.529707302730552e+38,5.332090928206744e+34,5.56197796124336e+35
3.962688638701367e+38,7.719479997433549e+34,6.323227244155101e+35
4.4487828311274584e+38,1.1015213713735889e+35,7.21233744263951e+35
4.994505115854998e+38,1.5507500955073952e+35,8.257801397841114e+35
5.607169938205296e+38,2.1551366607855565e+35,9.495582550104489e+35
6.2949889902217064e+38,2.9576502879773804e+35,1.0970706518922654e+36
7.067181273927286e+38,4.010248879244982e+35,1.2739793892873625e+36
7.93409666579726e+38,5.375755679195999e+35,1.4872961866980203e+36
8.907354638610179e+38,7.13098054245779e+35,1.7458099521603726e+36
9.999999999999703e+38,9.370954770728668e+35,2.0603451866333805e+36
