number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
8.704383576032109e+37,6.836551001942781e+32,1.3201840387937151e+35
9.461411590704522e+37,8.820214204209568e+32,1.4356774998451385e+35
1.0284279008017336e+38,1.1431181357121512e+33,1.561412493293903e+35
1.117871193962828e+38,1.4864158654669082e+33,1.6983454195602292e+35
1.215093450224073e+38,1.9369353017577193e+33,1.847528739599973e+35
1.3207712129547343e+38,2.5268056130884652e+33,2.0101363178171057e+35
1.4356398651052158e+38,3.2919657517703146e+33,2.187472009301696e+35
1.5604987465379896e+38,4.272941130096333e+33,2.380982839121994e+35
1.696216716417364e+38,5.541947827822773e+33,2.5922969847286644e+35
1.8437381993652636e+38,7.184841302535297e+33,2.8232431774150415e+35
2.004089757456576e+38,9.309662949750334e+33,3.0759051706788936e+35
2.1783872337868033e+38,1.2053035153137092e+34,3.3526407438850794e+35
2.3678435173221737e+38,1.558816264151643e+34,3.656156324832885e+35
2.5737769830657035e+38,2.013445453200473e+34,3.989561490979053e+35
2.7976206662720417e+38,2.5966464234391085e+34,4.356444556314394e+35
3.0409322345519732e+38,3.3430761858541967e+34,4.760976276125797e+35
3.3054048272597527e+38,4.296489795706326e+34,5.2080445065298586e+35
3.592878837591652e+38,5.510936028658783e+34,5.703347322066306e+35
3.905354719384123e+38,7.054974326543299e+34,6.2536673841932255e+35
4.2450069077306556e+38,9.012680636569451e+34,6.866962092423623e+35
4.6141989502870954e+38,1.1489792604944902e+35,7.552779411620842e+35
5.0154999545601305e+38,1.4616783279262214e+35,8.322471628112127e+35
5.4517024656311126e+38,1.8555065864279144e+35,9.189645529164737e+35
5.9258418987215354e+38,2.3504611978891094e+35,1.0170661705228048e+36
6.4412176618260286e+38,2.9712613157488523e+35,1.1285238383638748e+36
7.001416115399678e+38,3.748439681282081e+35,1.25571587622617e+36
7.610335528869805e+38,4.720100768285391e+35,1.4015435958787212e+36
8.2722132076379e+38,5.9329883686210205e+35,1.569491781977397e+36
8.99165497934113e+38,7.445827113499794e+35,1.763843807934527e+36
9.773667244560364e+38,9.33107959130374e+35,1.9897788154185475e+36
