number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
8.038890094335216e+37,6.383703590820635e+32,1.2200983798530944e+35
8.936275174431219e+37,8.662126787181044e+32,1.3571285992048229e+35
9.933835772854864e+37,1.190823468251828e+33,1.5097597631028938e+35
1.1042754529806864e+38,1.65330037900961e+33,1.6798626262975382e+35
1.2275462408870208e+38,2.311754918687959e+33,1.8695757316043745e+35
1.3645778047936108e+38,3.225378462484206e+33,2.081347065438247e+35
1.5169062665939356e+38,4.491107555439637e+33,2.31791862898191e+35
1.6862392261905303e+38,6.277806488719868e+33,2.5826252110692927e+35
1.87447490366575e+38,8.772856494153196e+33,2.8792189257245753e+35
2.0837234183020417e+38,1.2250399215986056e+34,3.212210516585498e+35
2.3163304429892647e+38,1.706896108018193e+34,3.5869247780804484e+35
2.5749034991846103e+38,2.373001263744009e+34,4.0098766383327045e+35
2.86234118719126e+38,3.2849939694090775e+34,4.488714364471339e+35
3.1818656794267942e+38,4.526595834461797e+34,5.032906797670081e+35
3.537058840930426e+38,6.2048644808962085e+34,5.653963092575641e+35
3.9319023820194306e+38,8.459157765629275e+34,6.36611702216873e+35
4.370822493205499e+38,1.1469092695268351e+35,7.186937279277891e+35
4.8587394627277696e+38,1.546691462346199e+35,8.138102765980051e+35
5.401122832914419e+38,2.076126884371098e+35,9.246843699801351e+35
6.004052713674793e+38,2.7765194605385316e+35,1.0547400765018108e+36
6.6742879404455176e+38,3.703791899493604e+35,1.2083195124897924e+36
7.41934184064016e+38,4.9338058735691064e+35,1.390962269639058e+36
8.247566457943267e+38,6.570437247176684e+35,1.6098551223816912e+36
9.16824617860197e+38,8.753786933097262e+35,1.8742953766009757e+36
