number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
7.830822026961727e+37,8.495620846540638e+32,1.1878788831014844e+35
8.814884878349692e+37,1.1228306030761068e+33,1.338381518447271e+35
9.922610314859328e+37,1.4933185489763897e+33,1.5081967297988923e+35
1.1169538436330198e+38,2.0046935287401516e+33,1.6998986820231488e+35
1.257316219441057e+38,2.711612612734466e+33,1.9164491673868857e+35
1.4153172798328675e+38,3.701413324485685e+33,2.161260056156812e+35
1.5931735959661773e+38,5.1447834933817726e+33,2.438337363203419e+35
1.7933802851495828e+38,7.28564490365996e+33,2.7524465978993373e+35
2.0187460144371353e+38,1.048519835158324e+34,3.1093250499947894e+35
2.2724324029612612e+38,1.5274459721610788e+34,3.5159841888777125e+35
2.5579983757729426e+38,2.2417963242553714e+34,3.981120213598031e+35
2.8794500914219517e+38,3.2976804040525673e+34,4.5156590545490915e+35
3.2412971437030537e+38,4.833664370441057e+34,5.133437310306165e+35
3.6486158260132984e+38,7.01498248584448e+34,5.851943270546438e+35
4.1071203458458055e+38,1.0018978283098475e+35,6.693032126902902e+35
4.623242988476552e+38,1.4019243749254569e+35,7.68352679354179e+35
5.2042243544475046e+38,1.9179217097914256e+35,8.855737334593102e+35
5.858214936773037e+38,2.56580295721307e+35,1.0248053445571869e+36
6.5943894628797346e+38,3.362290970153736e+35,1.1905720418820558e+36
7.423075605364059e+38,4.3261548065355256e+35,1.3881888034555256e+36
8.355898867230112e+38,5.479236380424624e+35,1.623892284009861e+36
9.40594567417897e+38,6.847295502019981e+35,1.9050006096506736e+36
1.058794696194468e+39,8.460782088302768e+35,2.2401033361355827e+36
