number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
7.075549646951456e+37,7.60737357621295e+32,1.0701624955635744e+35
7.692971026722797e+37,1.0045439593109314e+33,1.164310372365343e+35
8.364269374252108e+37,1.319964691132697e+33,1.2669159684651177e+35
9.0941460616491e+37,1.7260980606903418e+33,1.3787879961790965e+35
9.887712708679089e+37,2.2465738926841425e+33,1.5008234269566416e+35
1.0750526981490472e+38,2.9104101148085096e+33,1.6340202514304374e+35
1.1688631515184289e+38,3.753462207209897e+33,1.7794945037933268e+35
1.2708596232816265e+38,4.804915753956979e+33,1.938489644432525e+35
1.3817564357208268e+38,6.069837096145411e+33,2.1123634656701892e+35
1.5023302437808488e+38,7.61750958430724e+33,2.302631353725748e+35
1.6334254742958426e+38,9.516841613386106e+33,2.510997980541561e+35
1.7759602398497692e+38,1.1849045719318757e+34,2.7393839916123907e+35
1.930932768687797e+38,1.471332598440112e+34,2.9899554315997565e+35
2.099428395709873e+38,1.8232579986672796e+34,3.2651608537019174e+35
2.2826271635072e+38,2.2561235902064887e+34,3.567791883205015e+35
2.4818120866747417e+38,2.789126213548212e+34,3.901018473730184e+35
2.69837813727805e+38,3.4468814139432814e+34,4.268497813367079e+35
2.9338420144032505e+38,4.260079787220386e+34,4.674420879123227e+35
3.1898527662102757e+38,5.267805204356398e+34,5.123664026037195e+35
3.4682033388798536e+38,6.519856921378628e+34,5.6219212994296184e+35
3.7708431333361586e+38,8.078810562517076e+34,6.175853200324646e+35
4.0998916576849084e+38,1.002384282807656e+35,6.793316225222621e+35
4.4576533709804215e+38,1.245500354419399e+35,7.483635805626143e+35
4.8466338222784944e+38,1.5498529265572825e+35,8.25793119144627e+35
5.2695571980033655e+38,1.931448559610933e+35,9.129589054689951e+35
5.7293854005200454e+38,2.4101804118521894e+35,1.0114594164620398e+36
6.229338791526919e+38,3.011183559883869e+35,1.1232349903143214e+36
6.772918745542902e+38,3.76627556774279e+35,1.2506540950288332e+36
7.363932171440352e+38,4.714777958431082e+35,1.3965713232640845e+36
8.006518173757813e+38,5.906694664450506e+35,1.5645123305080997e+36
8.705177040512532e+38,7.404230034161548e+35,1.7587739324731662e+36
9.46480176052602e+38,9.285278599325544e+35,1.9846368868236095e+36
