number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
7.830822026961727e+37,8.254626205117457e+32,1.18800317860857e+35
8.814884878349692e+37,1.0938126308738444e+33,1.3384879635327107e+35
9.922610314859328e+37,1.4617561160361427e+33,1.5082781672085396e+35
1.1169538436330198e+38,1.9748770738090707e+33,1.6999512302037293e+35
1.257316219441057e+38,2.689033685291483e+33,1.9164746659411063e+35
1.4153172798328675e+38,3.6909321287681233e+33,2.1612675940997095e+35
1.5931735959661773e+38,5.142793064839714e+33,2.438339088681092e+35
1.7933802851495828e+38,7.265976660013839e+33,2.752439781320889e+35
2.0187460144371353e+38,1.0372071232351152e+34,3.10924696259378e+35
2.2724324029612612e+38,1.4894709740453875e+34,3.515615348211083e+35
2.5579983757729426e+38,2.142405727711259e+34,3.979898379345149e+35
2.8794500914219517e+38,3.0738588598061353e+34,4.512353348260997e+35
3.2412971437030537e+38,4.3821168012820065e+34,5.125633364622957e+35
3.6486158260132984e+38,6.184157211370949e+34,5.835332435286046e+35
4.1071203458458055e+38,8.610465862652517e+34,6.660564528796151e+35
4.623242988476552e+38,1.1798227630298354e+35,7.62453505648652e+35
5.2042243544475046e+38,1.5886675482873923e+35,8.755103188450575e+35
5.858214936773037e+38,2.101730742535322e+35,1.008539162907523e+36
6.5943894628797346e+38,2.733890050662732e+35,1.1654498546669612e+36
7.423075605364059e+38,3.501498264846089e+35,1.350838946459665e+36
8.355898867230112e+38,4.423196786185921e+35,1.5700993279690987e+36
9.40594567417897e+38,5.520694905288095e+35,1.829553925986688e+36
1.058794696194468e+39,6.819509580039476e+35,2.1366157479150057e+36
1.191848483419388e+39,8.34971130165424e+35,2.4999772536080936e+36
