number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
8.000910059528155e+37,6.088857091060768e+32,1.214942017937825e+35
8.775541406552462e+37,6.974023395607473e+32,1.3332006937289749e+35
9.625170937449377e+37,8.223305733367646e+32,1.4630039992119378e+35
1.0557059819231819e+38,1.0187037698744236e+33,1.6055334275044629e+35
1.1579172229888014e+38,1.296059362196991e+33,1.762088442641349e+35
1.270024342243102e+38,1.690436802804351e+33,1.93412207012494e+35
1.3929854378766969e+38,2.2454822578892495e+33,2.123265250818386e+35
1.527851369139434e+38,3.035657405811663e+33,2.331363566257208e+35
1.6757747372717843e+38,4.157367489372775e+33,2.560523687115762e+35
1.838019735951185e+38,5.739040073121327e+33,2.8131639125991167e+35
2.0159729554379548e+38,7.954723208458881e+33,3.092081446063049e+35
2.2111552327559887e+38,1.1044619602907783e+34,3.400542311237897e+35
2.425234649183103e+38,1.5346553001864615e+34,3.742404754917051e+35
2.6600407861311688e+38,2.1341587278780447e+34,4.122291624705001e+35
2.9175803612506894e+38,2.9713867850426775e+34,4.5458305930284566e+35
3.2000543783902547e+38,4.141801462071674e+34,5.019980066524097e+35
3.50987693797914e+38,5.773834307902674e+34,5.5534496222677e+35
3.849695868591723e+38,8.031747522447642e+34,6.15720579887917e+35
4.222415356016756e+38,1.1113412507806646e+35,6.845031543858149e+35
4.6312207632256775e+38,1.5242561546644655e+35,7.634091362007975e+35
5.0796058533582875e+38,2.0657759454605205e+35,8.545457543736079e+35
5.5714026483808194e+38,2.7602869832972635e+35,9.604583223880598e+35
6.1108141785967356e+38,3.632427257752984e+35,1.0841757453412152e+36
6.7024504028965465e+38,4.707765544819596e+35,1.229262227734973e+36
7.351367606730926e+38,6.014356742601372e+35,1.3998849167976063e+36
8.063111614513042e+38,7.584937428622349e+35,1.6009063653967084e+36
8.84376518575515e+38,9.459680419838108e+35,1.838009839518771e+36
