number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
6.541653709894103e+37,6.499512977109288e+32,9.924461312014086e+34
7.116463099350211e+37,8.032774629574007e+32,1.0802862780223112e+35
7.741780487067852e+37,9.958056625395066e+32,1.1759963424468244e+35
8.422043966674556e+37,1.2376317729699935e+33,1.2803055334533775e+35
9.162081603202863e+37,1.5419929423640404e+33,1.3940194485409038e+35
9.967145699536591e+37,1.9250885894675365e+33,1.5180248830894546e+35
1.0842950073819714e+38,2.4056499510028615e+33,1.6533047312109856e+35
1.1795710612398612e+38,2.9845641469231444e+33,1.800935472111328e+35
1.2832189386115837e+38,3.701131840343705e+33,1.9621027072511517e+35
1.3959742643064036e+38,4.5997549803744206e+33,2.138137801519021e+35
1.51863730184212e+38,5.733227608134608e+33,2.330525734347172e+35
1.6520786331918454e+38,7.168541000051972e+33,2.5409434202260288e+35
1.7972453376051628e+38,8.990263473351744e+33,2.7712685376481855e+35
1.955167713356903e+38,1.130615982914129e+34,3.023639816828352e+35
2.1269665901300916e+38,1.4252803377075045e+34,3.3004848565084306e+35
2.3138612839316086e+38,1.8004117302555416e+34,3.604578635519175e+35
2.51717825099931e+38,2.2779445423917033e+34,3.9391115620314e+35
2.738360502120415e+38,2.885901016601981e+34,4.30778231407217e+35
2.9789778441778e+38,3.6593299674190655e+34,4.7148719571657814e+35
3.2407380216120205e+38,4.643173185324885e+34,5.1654126351186115e+35
3.5254988368738466e+38,5.893225986871128e+34,5.665278880245891e+35
3.835281335890365e+38,7.48113085566477e+34,6.2214787436881465e+35
4.1722841521264465e+38,9.49553213644676e+34,6.842253747644985e+35
4.5388991110463696e+38,1.2049882316525343e+35,7.537550758917698e+35
4.9377282057258044e+38,1.528483259469852e+35,8.319195608036485e+35
5.3716020640959975e+38,1.937869096915936e+35,9.20153572211233e+35
5.8436000388885474e+38,2.455461549569937e+35,1.020189297746324e+36
6.3570720628660405e+38,3.109152573844879e+35,1.1341263873543524e+36
6.915662424452707e+38,3.934055110063664e+35,1.264533156936368e+36
7.523335632508922e+38,4.974079824363996e+35,1.4145472009773014e+36
8.18440455382084e+38,6.283971148632475e+35,1.5880039108585086e+36
8.903561023006626e+38,7.932242784880981e+35,1.7896206347748556e+36
