number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
8.936275174431219e+37,6.528545830204014e+32,1.3582650327920218e+35
9.933835772854864e+37,8.442846245079109e+32,1.5107165949248176e+35
1.1042754529806864e+38,1.1127501825695094e+33,1.680439767352899e+35
1.2275462408870208e+38,1.4916037483796176e+33,1.8694678065655027e+35
1.3645778047936108e+38,2.017183247024091e+33,2.0801015908243333e+35
1.5169062665939356e+38,2.750214470833142e+33,2.31492114154211e+35
1.6862392261905303e+38,3.799063735042643e+33,2.576958662268324e+35
1.87447490366575e+38,5.285106229864365e+33,2.869630744203841e+35
2.0837234183020417e+38,7.392108581104161e+33,3.196949460764651e+35
2.3163304429892647e+38,1.036853545027084e+34,3.563589951498153e+35
2.5749034991846103e+38,1.4579898054125513e+34,3.975167236731506e+35
2.86234118719126e+38,2.0495280294961852e+34,4.438240777803193e+35
3.1818656794267942e+38,2.8791946951944925e+34,4.960843312814987e+35
3.537058840930426e+38,4.039350855162958e+34,5.552738184139477e+35
3.9319023820194306e+38,5.658738580775638e+34,6.226051244723741e+35
4.370822493205499e+38,7.914653255394317e+34,6.995944509548473e+35
4.8587394627277696e+38,1.104853265870939e+35,7.881467933267841e+35
5.401122832914419e+38,1.539489216223085e+35,8.907097202869719e+35
6.004052713674793e+38,2.1412324785524593e+35,1.010442101921852e+36
6.6742879404455176e+38,2.9727390385247577e+35,1.1514537737432398e+36
7.41934184064016e+38,4.118915097332879e+35,1.3191096830368712e+36
8.247566457943267e+38,5.695807370101897e+35,1.5205303728428094e+36
9.16824617860197e+38,7.85864253620939e+35,1.765078592723552e+36
