number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
7.842822061337475e+37,6.494245803341764e+32,1.1925549992667056e+35
8.804883581643229e+37,8.466696000465441e+32,1.3397535723976966e+35
9.884959046625324e+37,1.0999454127630683e+33,1.5052824351611789e+35
1.1097524964120424e+38,1.434267196877842e+33,1.6914725771468255e+35
1.2458833642949748e+38,1.8900910603096108e+33,1.90098024081975e+35
1.3987131026472009e+38,2.532249612455159e+33,2.1368506155539544e+35
1.5702901247293352e+38,3.4628098542593757e+33,2.4026026548047906e+35
1.7629141180958997e+38,4.838754199495115e+33,2.7023428404839143e+35
1.9791668678535027e+38,6.895070529885319e+33,3.0409177434754987e+35
2.2219468609394625e+38,9.977357558703928e+33,3.424130549652722e+35
2.494508135230248e+38,1.4569309602977636e+34,3.85898349334369e+35
2.800503894183553e+38,2.1345151695172064e+34,4.354044227193273e+35
3.1440354715914118e+38,3.123444639564773e+34,4.919903805343508e+35
3.529707302730552e+38,4.551588937448729e+34,5.5697900716738544e+35
3.962688638701367e+38,6.594034708060561e+34,6.320390268901198e+35
4.4487828311274584e+38,9.48647717035318e+34,7.192935041092297e+35
4.994505115854998e+38,1.3536207059778814e+35,8.214612001776414e+35
5.607169938205296e+38,1.9125001939114686e+35,9.420232808120804e+35
6.2949889902217064e+38,2.67025953321829e+35,1.0853755781117676e+36
7.067181273927286e+38,3.679201101023635e+35,1.257058759560607e+36
7.93409666579726e+38,5.000394405790935e+35,1.4639849408009564e+36
8.907354638610179e+38,6.707015744725614e+35,1.7147321021820767e+36
9.999999999999703e+38,8.889027315064118e+35,2.019924213468552e+36
