number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
8.317642451521485e+37,6.611525809340112e+32,1.2645734794067448e+35
9.03397817237644e+37,8.036920646460798e+32,1.3741089695310695e+35
9.812006478355549e+37,9.861331794229935e+32,1.4932171216485474e+35
1.0657040485848933e+38,1.2202017894259876e+33,1.622761182734462e+35
1.1574850889831202e+38,1.5208490208833162e+33,1.7636911028659546e+35
1.2571705371648839e+38,1.8976778097558565e+33,1.91704852151081e+35
1.3654411400702642e+38,2.3788381007637212e+33,2.083976985694975e+35
1.4830362722315804e+38,2.9987711845513367e+33,2.265755010233105e+35
1.6107589849250938e+38,3.7996750692318506e+33,2.4637957902259515e+35
1.7494814901680126e+38,4.834977702639757e+33,2.6796777568813512e+35
1.900151117010731e+38,6.172624867165604e+33,2.9151661686368143e+35
2.0637967807995425e+38,7.898960824921951e+33,3.172242502830473e+35
2.2415360095880726e+38,1.0123898673209536e+34,3.453151759239577e+35
2.4345825756804746e+38,1.2986706155274285e+34,3.760430579046853e+35
2.6442547844217827e+38,1.666387252305172e+34,4.096967726181178e+35
2.8719844768391876e+38,2.137906456351348e+34,4.466080155452471e+35
3.119326807612796e+38,2.741508078693749e+34,4.8715766476425985e+35
3.3879708651491674e+38,3.5129497345289683e+34,5.3178822790154224e+35
3.679751206281559e+38,4.4973563374101685e+34,5.810134755237516e+35
3.9966603843668e+38,5.751669378055734e+34,6.354358815571039e+35
4.3408625563325005e+38,7.347631915659672e+34,6.957650057166043e+35
4.714708261596489e+38,9.37557945361706e+34,7.628403266864193e+35
5.1207504737829155e+38,1.194911536625942e+35,8.376617617244494e+35
5.561762034851477e+38,1.521091741179714e+35,9.21424114705554e+35
6.0407545906964654e+38,1.9339963924576626e+35,1.0155634501798764e+36
6.5609991575259605e+38,2.4560336767197548e+35,1.1218122728071005e+36
7.12604845946793e+38,3.1151939473591443e+35,1.2422676470089962e+36
7.739761189945607e+38,3.946356491533887e+35,1.3794755293902153e+36
8.406328362501901e+38,4.992827110188494e+35,1.5365348751954768e+36
9.130301931021274e+38,6.308428189787802e+35,1.7172382903394226e+36
9.91662587479516e+38,7.95931645476889e+35,1.9262072270756716e+36
