number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
7.692971026722797e+37,7.741511644862877e+32,1.165996555418595e+35
8.364269374252108e+37,1.0049444109133189e+33,1.2685127173743757e+35
9.0941460616491e+37,1.305375998697997e+33,1.3802058436974245e+35
9.887712708679089e+37,1.6947402457065895e+33,1.5019427922105663e+35
1.0750526981490472e+38,2.1985130308555457e+33,1.6346902113699585e+35
1.1688631515184289e+38,2.8483655357953494e+33,1.7795222613900667e+35
1.2708596232816265e+38,3.677428644735105e+33,1.937633969587294e+35
1.3817564357208268e+38,4.705048439231708e+33,2.110349101352881e+35
1.5023302437808488e+38,5.997650004972174e+33,2.299139947190809e+35
1.6334254742958426e+38,7.628676471733076e+33,2.505674728084516e+35
1.7759602398497692e+38,9.685860205827422e+33,2.731829657255681e+35
1.930932768687797e+38,1.2278347583981148e+34,2.979736435379085e+35
2.099428395709873e+38,1.5540315688573658e+34,3.251816501866732e+35
2.2826271635072e+38,1.9637992661355732e+34,3.550830991693766e+35
2.4818120866747417e+38,2.4777668208347877e+34,3.879941994181806e+35
2.69837813727805e+38,3.121565000015428e+34,4.242797638923664e+35
2.9338420144032505e+38,3.9271105238639993e+34,4.643599509581462e+35
3.1898527662102757e+38,4.9343590725348185e+34,5.08725209209885e+35
3.4682033388798536e+38,6.192823074061163e+34,5.579436170995344e+35
3.7708431333361586e+38,7.765217465163782e+34,6.12685881427467e+35
4.0998916576849084e+38,9.729500535861316e+34,6.737380357031616e+35
4.4576533709804215e+38,1.2184812291451674e+35,7.42037337993174e+35
4.8466338222784944e+38,1.5254280848237385e+35,8.186907825187177e+35
5.2695571980033655e+38,1.9094278187073788e+35,9.050305232701964e+35
5.7293854005200454e+38,2.3901712439633697e+35,1.0026590847629382e+36
6.229338791526919e+38,2.9922391788652608e+35,1.1135000246145507e+36
6.772918745542902e+38,3.7466721623843126e+35,1.2398933434055284e+36
7.363932171440352e+38,4.6927599853423214e+35,1.3847038539951266e+36
8.006518173757813e+38,5.879099773987717e+35,1.5513887565867055e+36
8.705177040512532e+38,7.367461560625356e+35,1.7442265350761782e+36
9.46480176052602e+38,9.234618015778392e+35,1.968441321522731e+36
