number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
6.650745446150217e+37,6.208207220788052e+32,1.0090559124362137e+35
7.294656684413895e+37,7.466979224153771e+32,1.1074100644388848e+35
8.000910059528155e+37,8.973912747062326e+32,1.2154181532344028e+35
8.775541406552462e+37,1.1023089328616122e+33,1.3340552142702912e+35
9.625170937449377e+37,1.3586340040436048e+33,1.4644004239424456e+35
1.0557059819231819e+38,1.6793934883804824e+33,1.6076431008180345e+35
1.1579172229888014e+38,2.0779338386529703e+33,1.7651013624482607e+35
1.270024342243102e+38,2.5587028995262057e+33,1.9382277821620083e+35
1.3929854378766969e+38,3.156792737144573e+33,2.1286342838281337e+35
1.527851369139434e+38,3.915653932878208e+33,2.338127104538074e+35
1.6757747372717843e+38,4.899817932308039e+33,2.5687382195495902e+35
1.838019735951185e+38,6.213310774332172e+33,2.822775837050031e+35
2.0159729554379548e+38,8.027786908026256e+33,3.102901812035911e+35
2.2111552327559887e+38,1.062476729201135e+34,3.412250200759019e+35
2.425234649183103e+38,1.4455535477143963e+34,3.7546063553061795e+35
2.6600407861311688e+38,2.0220458782494968e+34,4.134670604917542e+35
2.9175803612506894e+38,2.8963954592483067e+34,4.558432405652055e+35
3.2000543783902547e+38,4.21685761556528e+34,5.0336743143562306e+35
3.50987693797914e+38,6.181035698566801e+34,5.570601452123327e+35
3.849695868591723e+38,9.031370696547986e+34,6.182543351750471e+35
4.222415356016756e+38,1.303363644526671e+35,6.886604077286763e+35
4.6312207632256775e+38,1.843551819278367e+35,7.704071007510654e+35
5.0796058533582875e+38,2.541451120677502e+35,8.660396679359039e+35
5.5714026483808194e+38,3.404314493804569e+35,9.784727198414412e+35
6.1108141785967356e+38,4.4309341569953625e+35,1.1109284039792078e+36
6.7024504028965465e+38,5.620386583860211e+35,1.2669214991503026e+36
7.351367606730926e+38,6.982887620988686e+35,1.4503436036560047e+36
8.063111614513042e+38,8.5456751499613e+35,1.6656414573884495e+36
