number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
8.202847841726998e+37,7.142697937907198e+32,1.2466668348375075e+35
8.913030974848563e+37,8.853803722474668e+32,1.3552885338095371e+35
9.68470008117138e+37,1.1061787146299908e+33,1.4734827671221782e+35
1.0523178470591426e+38,1.3915268386837163e+33,1.6021273800779894e+35
1.1434250332564259e+38,1.7599542075072765e+33,1.7421906989507952e+35
1.2424200637965408e+38,2.224433162742376e+33,1.89473975696459e+35
1.3499858495559358e+38,2.8189705136547233e+33,2.0609507832389925e+35
1.4668644262168877e+38,3.58565102537829e+33,2.2421377431917343e+35
1.59386207315312e+38,4.5761535374375485e+33,2.439763608222821e+35
1.7318548754964103e+38,5.856017014752611e+33,2.6554771782105248e+35
1.88179476775375e+38,7.508548495731039e+33,2.8911283267862005e+35
2.0447161006665587e+38,9.639184030566333e+33,3.1488071443803163e+35
2.2217427766130152e+38,1.2381871892678065e+34,3.43089035151003e+35
2.4140960027766062e+38,1.590628775698408e+34,3.740087925127718e+35
2.62310271556566e+38,2.042700362928406e+34,4.0795157946408536e+35
2.8502047343991455e+38,2.6216079037193944e+34,4.4527653685563975e+35
3.096968708005579e+38,3.361470794626073e+34,4.864003571335026e+35
3.3650969218489056e+38,4.305212575461645e+34,5.31808367897044e+35
3.656439041235731e+38,5.506734221616615e+34,5.820698821175218e+35
3.973004871112944e+38,7.033997058303068e+34,6.378581313954101e+35
4.31697822057839e+38,8.971198696180922e+34,6.999661957714283e+35
4.690731967748037e+38,1.142358213770967e+35,7.6933920252676e+35
5.0968444289036535e+38,1.4522882964420708e+35,8.47109721261904e+35
5.5381171448425014e+38,1.843078953055811e+35,9.346260086946804e+35
6.0175942071270624e+38,2.3349216022371186e+35,1.033519454677064e+36
6.5385832575556675e+38,2.9526530697229928e+35,1.145752261227474e+36
7.104678305717558e+38,3.726835915700316e+35,1.273692368432491e+36
7.719784522037792e+38,4.695154646565165e+35,1.420210344406746e+36
8.38814517734527e+38,5.903933590726569e+35,1.5887854887752265e+36
9.114370914804691e+38,7.410103416413474e+35,1.7836354290541876e+36
9.903471556143087e+38,9.284432279279465e+35,2.009934954873979e+36
