number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
3.1799020962989363e+38,3.3837743317717376e+34,4.993667236158669e+35
3.494705193996535e+38,4.496916256124838e+34,5.5266937860002746e+35
3.840673084608779e+38,5.970334951447336e+34,6.125185152697427e+35
4.220891011973853e+38,7.907426866077712e+34,6.799673735887077e+35
4.6387496520747046e+38,1.043386709595547e+35,7.5628644244451e+35
5.097975350128867e+38,1.3700366120282725e+35,8.430082851531374e+35
5.602663351081617e+38,1.7885813558430966e+35,9.419798036953418e+35
6.157314319842604e+38,2.320127599432506e+35,1.055424779281165e+36
6.7668744769431185e+38,2.9895010263965673e+35,1.1860187585175892e+36
7.43677970753241e+38,3.825805783016702e+35,1.3369546479435994e+36
8.17300403706465e+38,4.863424350510634e+35,1.5120612865625873e+36
8.982112905968975e+38,6.1430593157267985e+35,1.715916798154591e+36
9.871321718391102e+38,7.71308784901623e+35,1.9539916141387497e+36
1.0848560187127584e+39,9.631211631982096e+35,2.2328205865263007e+36
1.1922543048562683e+39,1.1966436839983653e+36,2.5602100930762073e+36
1.3102847778223666e+39,1.480144464354114e+36,2.945487120408178e+36
1.4399999999999848e+39,1.823541679695464e+36,3.399798362809063e+36
