number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
9.999999999999999e+31,3.45146261922e+25,1.4909899897440004e+29
1.086970893235556e+32,3.863321130394601e+25,1.6206952288395367e+29
1.1815057227413023e+32,4.323885840543947e+25,1.761683582827982e+29
1.2842623308110344e+32,4.838437021505416e+25,1.9149382708415104e+29
1.395955772870447e+32,5.41371260109731e+25,2.0815260542878553e+29
1.5173632933543205e+32,6.056219018436274e+25,2.2626092743938498e+29
1.649329734340191e+32,6.77418287835033e+25,2.4594453466822997e+29
1.7927734145757193e+32,7.576082780781529e+25,2.6734086668916083e+29
1.9486925198103275e+32,8.472516273898374e+25,2.9059860106082613e+29
2.118172048899678e+32,9.473268356323046e+25,3.1588008577757953e+29
2.3023913640190706e+32,1.0590774025670398e+26,3.433611535934143e+29
2.5026323975256393e+32,1.1839700370386047e+26,3.732333867364375e+29
2.720288572578685e+32,1.323280425669607e+26,4.057046609570265e+29
2.9568744995943285e+32,1.478998477162243e+26,4.41001268571473e+29
3.2140365160094854e+32,1.6526559753148316e+26,4.793691543034087e+29
3.493564142698524e+32,1.846622217279592e+26,5.210754967594903e+29
3.797402536764724e+32,2.0631688447788828e+26,5.6641101199973206e+29
4.127666027362118e+32,2.3047055348903335e+26,6.156911341825305e+29
4.4866528287398605e+32,2.574463419909595e+26,6.692595832686132e+29
4.876861032893201e+32,2.875335149292817e+26,7.274893920134157e+29
5.301005993109597e+32,3.2110644366082796e+26,7.907861401515277e+29
5.762039219377373e+32,3.585649342743415e+26,8.595911730181201e+29
6.2631689171449305e+32,4.003711088146538e+26,9.343835234176744e+29
6.807882312354194e+32,4.4698013868221804e+26,1.0156844218446365e+30
7.399969918102182e+32,4.9899692415852115e+26,1.1040605672324732e+30
8.043551911795774e+32,5.5695226563774015e+26,1.2001275784188263e+30
8.743106806351213e+32,6.216771563701769e+26,1.3045548746455834e+30
9.503502614953449e+32,6.938010589477281e+26,1.4180703342397302e+30
1.0330030726242392e+33,7.741544574124917e+26,1.5414646762584995e+30
1.1228442725654429e+33,8.638687607997998e+26,1.6755998331645376e+30
1.2204990419148877e+33,9.637492607355581e+26,1.8214067055377794e+30
1.3266469337833656e+33,1.0751598387779646e+27,1.9799041072341555e+30
1.4420266026227164e+33,1.1994400980536867e+27,2.1521964398435856e+30
1.5674409443222483e+33,1.3376722242120192e+27,2.3394857180210906e+30
1.7037626833439373e+33,1.4918150295928245e+27,2.5430753438076503e+30
1.8519404457757675e+33,1.6637513162069826e+27,2.764387111047627e+30
2.0130053605639395e+33,1.8551915126376342e+27,3.004961923672817e+30
2.1880782348601478e+33,2.0683854515929065e+27,3.2664746692278645e+30
2.378377353415213e+33,2.3059620739772747e+27,3.550753741639209e+30
2.5852269562929518e+33,2.570262610526976e+27,3.8597778586969187e+30
2.8100664538983876e+33,2.8649884485673793e+27,4.1957029046546964e+30
3.054460443445202e+33,3.193030843582477e+27,4.56087028460009e+30
3.3201095965643034e+33,3.55842084567549e+27,4.957826361744037e+30
3.608862493817442e+33,3.964967226702893e+27,5.389339370095911e+30
3.922728488469041e+33,4.4171646969816943e+27,5.85842097343016e+30
4.263891689031755e+33,4.9210571587155217e+27,6.368339201842468e+30
4.63472615788651e+33,5.481639940541964e+27,6.922650990220346e+30
5.037812431740097e+33,6.105298696603501e+27,7.525223534338572e+30
5.475955478881721e+33,6.799457409493148e+27,8.180259402547105e+30
5.9522042181982e+33,7.570315145574199e+27,8.892328586901928e+30
6.469872735775342e+33,8.429421795370171e+27,9.666398915465434e+30
7.032563346726094e+33,9.383624049222468e+27,1.050786850382099e+31
7.644191662726493e+33,1.0444679067658764e+28,1.1422609831317235e+31
8.309013839697604e+33,1.162558862815759e+28,1.2417004552844509e+31
9.031656195242703e+33,1.2936595658695104e+28,1.3497990919071705e+31
9.817147401939403e+33,1.4395196155283788e+28,1.4673111634632854e+31
1.0670953480511193e+34,1.6014322218993274e+28,1.5950570316865212e+31
1.1599015836386317e+34,1.781347556287741e+28,1.7339267944891754e+31
1.260779260433019e+34,1.9812332264109036e+28,1.8848926653347184e+31
1.3704303588857425e+34,2.2033170625989748e+28,2.049005555137579e+31
1.4896179113151587e+34,2.4497325098931344e+28,2.22741217411369e+31
1.619171311641921e+34,2.7236682526561266e+28,2.4213559988440908e+31
1.759992086916806e+34,3.027494084484256e+28,2.6321943500816422e+31
1.913060170803471e+34,3.364707187902234e+28,2.861396531902572e+31
2.0794407226716142e+34,3.73888846658814e+28,3.110564112204443e+31
2.260291539752754e+34,4.15386191886976e+28,3.381435269593695e+31
2.456871113937821e+34,4.614447945357418e+28,3.675903386065461e+31
2.6705473892816297e+34,5.125011230214823e+28,3.99602387273399e+31
2.9028072811553344e+34,5.691045290371385e+28,4.344032211447304e+31
3.155267023288089e+34,6.318623902560515e+28,4.7223599169817675e+31
3.4296834147001483e+34,7.014223690907974e+28,5.1336478246816015e+31
3.727966044791792e+34,7.784329996488304e+28,5.580771526261747e+31
4.0521905816591567e+34,8.638150442209527e+28,6.066850006438735e+31
4.404613216106761e+34,9.582769306232855e+28,6.595283870229934e+31
4.7876863618687005e+34,1.062875743057574e+29,7.169761577972378e+31
5.20407572129211e+34,1.1786892903055545e+29,7.7942980899555805e+31
5.656678835238356e+34,1.306907862595173e+29,8.473258256861565e+31
6.148645246285699e+34,1.4485829928613907e+29,9.21138527670205e+31
6.683398415543722e+34,1.6052783251759064e+29,1.0013837629705006e+32
7.264659545592658e+34,1.7785940236348477e+29,1.0886223693103589e+32
7.89647347532506e+34,1.9700877810562737e+29,1.1834643426908793e+32
8.583236826884955e+34,2.1817799999669744e+29,1.286572184301381e+32
9.329728600571458e+34,2.4154461015274612e+29,1.3986669271341348e+32
1.0141143430608473e+35,2.673592955833793e+29,1.5205319292636732e+32
1.102312773319838e+35,2.9587289118692672e+29,1.6530202094588228e+32
1.198181899840427e+35,3.273119344050623e+29,1.7970557893119824e+32
1.3023888499282247e+35,3.619920807813307e+29,1.9536472514196588e+32
1.4156587715465108e+35,4.002656778041149e+29,2.1238895803283865e+32
1.5387798794246608e+35,4.423938069903334e+29,2.3089745041097605e+32
1.6726089400311245e+35,4.888651138165063e+29,2.510195008601492e+32
1.8180772335794076e+35,5.400279167648731e+29,2.7289575244331866e+32
1.9761970345550376e+35,5.9640986812124326e+29,2.9667935660736155e+32
2.1480686558597456e+35,6.584196759853453e+29,3.2253658127759003e+32
2.3348881055911674e+35,7.26684804594649e+29,3.506482958538173e+32
2.537955409739507e+35,7.984873722908393e+29,3.812061756965445e+32
2.758683658716563e+35,8.444599556156524e+29,4.144265344111422e+32
2.9986088406694744e+35,8.776608361895866e+29,4.5054707553534414e+32
3.259400530006533e+35,9.104368136135536e+29,4.898121537113497e+32
3.542873505513646e+35,9.442408733383312e+29,5.324952345544596e+32
3.8510003789087534e+35,9.805119368654597e+29,5.78893565403655e+32
4.185925321712913e+35,1.0188814568481847e+30,6.29330572955566e+32
4.549978985959615e+35,1.0614959985327917e+30,6.841578457599559e+32
4.9456947225715324e+35,1.1071971258949993e+30,7.437573004475449e+32
5.375826210263954e+35,1.158112979833524e+30,8.08544520911768e+32
5.843366617649724e+35,1.214680900398364e+30,8.78971075867858e+32
6.351569431889551e+35,1.2770216883165638e+30,9.555281257878803e+32
6.903971098828636e+35,1.3471823700974344e+30,1.0387489584653363e+33
7.504415632166225e+35,1.424526915963697e+30,1.1292141888202061e+33
8.157081362906591e+35,1.5112002448444456e+30,1.2275547140230908e+33
8.866510015233683e+35,1.6084050536898398e+30,1.3344557534608314e+33
9.63763831114056e+35,1.7164493434845634e+30,1.4506631983814232e+33
1.0475832323741669e+36,1.8374891708033313e+30,1.576986843881052e+33
1.138692481832339e+36,1.9733905070994635e+30,1.714308707216375e+33
1.2377255840979098e+36,2.1255916778085982e+30,1.8635863135386838e+33
1.345371683727405e+36,2.2961166790662657e+30,2.025861706964847e+33
1.4623798607950017e+36,2.4864008103157867e+30,2.2022651515936114e+33
1.5895643435380306e+36,2.69982135857045e+30,2.394028869917968e+33
1.7278101743509232e+36,2.9390270936685256e+30,2.602489002458837e+33
1.8780793685557048e+36,3.2064769548903536e+30,2.82910223794514e+33
2.0414176088062632e+36,3.5066076600759824e+30,3.0754476137553825e+33
2.2189615217109372e+36,3.840805311709185e+30,3.343247367247124e+33
2.411946587309466e+36,4.214962253130377e+30,3.634368342449517e+33
2.6217157364442204e+36,4.632647366395626e+30,3.950843234101719e+33
2.8497286958524873e+36,5.098434539893845e+30,4.2948787569774716e+33
3.097572146009775e+36,5.618528703816268e+30,4.668881165650026e+33
3.3669707624098224e+36,6.1968636106231e+30,5.0754571262815645e+33
