number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
9.999999999999999e+31,3.443004711e+25,1.491193947258e+29
1.0861224469589838e+32,3.8502116337856394e+25,1.6196508426746325e+29
1.179661969788171e+32,4.304761498132712e+25,1.7591735308388652e+29
1.2812573452107833e+32,4.812364416692463e+25,1.910716530937761e+29
1.391602362964508e+32,5.378486868097438e+25,2.075317337517205e+29
1.5114505636569155e+32,6.011170911133552e+25,2.2540974839849694e+29
1.6416203846565847e+32,6.717174631163386e+25,2.448280536648791e+29
1.7830007491609587e+32,7.5047505332101065e+25,2.6591934328598558e+29
1.9365571366084022e+32,8.38396053409007e+25,2.8882771209080422e+29
2.1033381758890012e+32,9.364886801714503e+25,3.1371001419701647e+29
2.284482806378808e+32,1.0459585618798905e+26,3.4073593845330035e+29
2.4812280556998782e+32,1.1680189708541307e+26,3.7009056033804e+29
2.6949174873200337e+32,1.3042325544126132e+26,4.01974310963085e+29
2.9270103756805922e+32,1.4561919103262524e+26,4.366051577883318e+29
3.17909167150854e+32,1.6256736703115066e+26,4.7421988125671516e+29
3.452882825365782e+32,1.8146581197024325e+26,5.150756512804304e+29
3.750253543348933e+32,2.025473237619841e+26,5.5945181665959496e+29
4.0732345552187435e+32,2.2605146675050557e+26,6.076515208058951e+29
4.424031482152071e+32,2.522412094408085e+26,6.600046588893149e+29
4.8050398988185886e+32,2.814624933482998e+26,7.168688399756836e+29
5.218861692640395e+32,3.140126765157563e+26,7.786327868483253e+29
5.668322831951091e+32,3.5031798672297174e+26,8.457193513737403e+29
6.1564926643921976e+32,3.9076328963986175e+26,9.185864972175995e+29
6.686704877334688e+32,4.358434525683546e+26,9.97733039517125e+29
7.262580263463325e+32,4.861109696516261e+26,1.083699788974052e+30
7.888051446988809e+32,5.4206967623810245e+26,1.1770750233523057e+30
8.56738973934184e+32,6.044499118597871e+26,1.2784969113220052e+30
9.305234307745252e+32,6.739499159991275e+26,1.3886592439719878e+30
1.0106623855854962e+33,7.513807519538944e+26,1.508315231977912e+30
1.0977031032815235e+33,8.37545575184736e+26,1.6382832314388457e+30
1.1922399805705986e+33,9.336402137312741e+26,1.7794529623651496e+30
1.2949186050596699e+33,1.0405466117533824e+27,1.932788002799801e+30
1.4064401639401232e+33,1.1596078958986863e+27,2.099339517362945e+30
1.5275662323600414e+33,1.29227172391864e+27,2.280245529232125e+30
1.659123974182804e+33,1.439826702914148e+27,2.476743305166777e+30
1.8020117906477415e+33,1.6042960691944268e+27,2.6901773574573944e+30
1.957205455507265e+33,1.7871306848852094e+27,2.922007558312913e+30
2.1257647785370238e+33,1.9908409991045731e+27,3.1738216150649315e+30
2.3088408429238556e+33,2.2173503685387621e+27,3.447338827245065e+30
2.5076838659553014e+33,2.469547683447891e+27,3.7444342549856175e+30
2.7236517366909367e+33,2.750197399049673e+27,4.067138209666739e+30
2.9582192889188465e+33,3.062086960114392e+27,4.417661348816557e+30
3.2129883727218035e+33,3.4095226283333713e+27,4.798398727701214e+30
3.4896987934313695e+33,3.7959779758530165e+27,5.211958424111552e+30
3.7902401926714934e+33,4.2253697609947816e+27,5.661171232255013e+30
4.116664952626654e+33,4.703008659299115e+27,6.149109376151693e+30
4.4712022116571507e+33,5.23418939609713e+27,6.679113555127065e+30
4.8562730869734855e+33,5.824730424815762e+27,7.254810749753701e+30
5.274507208324702e+33,6.481181616568058e+27,7.880142661838463e+30
5.728760675608425e+33,7.21089795564785e+27,8.559390045475416e+30
6.222135563034226e+33,8.021722467708796e+27,9.297201010047007e+30
6.75800110303325e+33,8.922655331636149e+27,1.0098628962572966e+31
7.340016694577987e+33,9.92394108795201e+27,1.0969158710033338e+31
