number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
4.6034555538445255e+38,9.28329097833352e+34,7.429780299682795e+35
5.001504045668279e+38,1.1930234382800964e+35,8.163306131667987e+35
5.43397072617441e+38,1.5296773228675e+35,8.986078779356049e+35
5.903831644101976e+38,1.956586490706842e+35,9.912854079544927e+35
6.414320179166371e+38,2.495739023493774e+35,1.0961221369896758e+36
6.968949292780719e+38,3.1741226765723005e+35,1.215266096090167e+36
7.57153570273767e+38,4.02366590110826e+35,1.351278863092812e+36
8.22622614821128e+38,5.08266746155535e+35,1.5072566634858126e+36
8.937525925823339e+38,6.3971805061085184e+35,1.6869464843488528e+36
9.710329893147104e+38,8.022362307986121e+35,1.8948120619081812e+36
1.054995615300104e+39,1.0026316419599766e+36,2.1362633828106456e+36
1.1462182650333401e+39,1.2493667595089768e+36,2.4178248684575375e+36
1.2453286933541535e+39,1.5530829148769655e+36,2.747398173688012e+36
1.3530089353846181e+39,1.9272827097820182e+36,3.134661801899701e+36
1.4700000000000098e+39,2.3888291758447853e+36,3.591320295759185e+36
