number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
5.569300491185438e+34,1.2496860134129319e+29,8.346194997903232e+31
6.27429047095033e+34,1.4437518353613766e+29,9.404398065229898e+31
7.068521617061971e+34,1.665411678494044e+29,1.059676718898209e+32
7.963290523797606e+34,1.9212415784468645e+29,1.1940413641416414e+32
8.971323764977428e+34,2.2141385591150438e+29,1.345445626457683e+32
1.0106958907944819e+35,2.550433421850156e+29,1.5160570595770217e+32
1.1386348441203777e+35,2.935252789245453e+29,1.708310187784427e+32
1.2827689516239156e+35,3.3743344112400084e+29,1.9249496867398393e+32
1.4451482771208391e+35,3.8762192413016214e+29,2.1690766443044827e+32
1.6280823917833846e+35,4.443813721122744e+29,2.4441647576552932e+32
1.834173223882595e+35,5.0906353409623485e+29,2.7541655924653104e+32
2.0663520668157165e+35,5.818062879098362e+29,3.1034734517916585e+32
2.3279212717952602e+35,6.646741389376826e+29,3.4971255934815435e+32
2.6226012182076823e+35,7.384565660295557e+29,3.940659724425794e+32
2.9545832297155715e+35,8.101444551401345e+29,4.4405034548584334e+32
3.328589188745357e+35,8.621151247038742e+29,5.003471814476462e+32
3.749938697275782e+35,9.010821972857369e+29,5.6378273072526165e+32
4.224624739175691e+35,9.539405800127038e+29,6.352561234012773e+32
4.759398920259929e+35,1.001153742134516e+30,7.158029680290012e+32
5.36186749845886e+35,1.0735256982054006e+30,8.06534369314334e+32
6.040599569968249e+35,1.1430984292112486e+30,9.087800478597269e+32
6.805248950144411e+35,1.2311272399986358e+30,1.0239566949080594e+33
7.666691482694163e+35,1.3185198888409472e+30,1.1537456691935327e+33
8.637179730150494e+35,1.4387112554354588e+30,1.299956388439567e+33
9.73051724584422e+35,1.5653620768006518e+30,1.4647103866717455e+33
1.0962254906095607e+36,1.7167538724002883e+30,1.6503182446813968e+33
1.2349912095119171e+36,1.882941086608167e+30,1.8594594673392437e+33
1.3913225888622718e+36,2.0873383106995938e+30,2.0950819360284555e+33
1.5674431780315718e+36,2.3168471151647838e+30,2.360573305467427e+33
1.7658579944186633e+36,2.588032139195653e+30,2.6596891443193485e+33
1.9893891530844988e+36,2.8942905766901314e+30,2.9967167914583947e+33
2.2412160065640835e+36,3.24631727667299e+30,3.3764382247711804e+33
2.524920365777076e+36,3.646910220258282e+30,3.804284903167252e+33
2.844537445227975e+36,4.1081197576792937e+30,4.2863370604561056e+33
3.2046132571051864e+36,4.631597131383885e+30,4.829476303717976e+33
3.610269270612911e+36,5.22709617779523e+30,5.441439938533799e+33
4.0672752562054484e+36,5.898148648046854e+30,6.130943185678443e+33
4.582131350809925e+36,6.654593263024786e+30,6.907830665714212e+33
5.162160511276356e+36,7.499063540868452e+30,7.783139049571688e+33
5.815612671048977e+36,8.444178576554242e+30,8.769395175729881e+33
6.551782081511259e+36,9.492072874114249e+30,9.880576471730152e+33
7.381139506986687e+36,1.065928050506708e+31,1.1132618822109931e+34
8.315481153645585e+36,1.195835795265714e+31,1.2543226258226799e+34
9.368096450579605e+36,1.340608113272173e+31,1.4132673088688502e+34
1.0553957069445928e+37,1.5058975338011026e+31,1.5923433109751725e+34
1.1889929871165685e+37,1.6942221841887657e+31,1.79411649748012e+34
1.3395016808483175e+37,1.921671899811865e+31,2.0214498872924978e+34
1.5090625196593852e+37,2.2011438978500976e+31,2.277595625458508e+34
