number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
6.072818443392426e+38,2.727778793490342e+35,1.0954391741156068e+36
6.841546250106947e+38,3.485752513056662e+35,1.2731784886754789e+36
7.707583476874873e+38,4.397217985425616e+35,1.4839578504217192e+36
8.683248037980579e+38,5.484093467260938e+35,1.7340041134095884e+36
9.782417111058637e+38,6.772090064179471e+35,2.0306912440775442e+36
1.102072451646657e+39,8.291540177981714e+35,2.3826272670746157e+36
1.2415783081928259e+39,1.0078149377060888e+36,2.799976987059946e+36
1.3987435155208792e+39,1.2173983395509233e+36,3.2946413991745513e+36
1.5758034827939772e+39,1.4628390721704687e+36,3.8806151551079645e+36
1.7752765884751378e+39,1.7499295218935027e+36,4.5743575674246345e+36
1.9999999999999805e+39,2.085477596999971e+36,5.39518081033166e+36
