number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
9.999999999999999e+31,3.41880858864e+25,1.4910112987380001e+29
1.0872612603371893e+32,3.8279755799923317e+25,1.6211507134013474e+29
1.1821370482300134e+32,4.285770652347969e+25,1.762649217290517e+29
1.285291816949849e+32,4.797686920164321e+25,1.916499324307839e+29
1.397448000797969e+32,5.3695736450143355e+25,2.083780497958606e+29
1.5193910746032856e+32,6.009227503338643e+25,2.265662846168587e+29
1.6519750547182446e+32,6.72397496545331e+25,2.463423088181055e+29
1.796128480038556e+32,7.522435159192804e+25,2.678447392501587e+29
1.9528609149342407e+32,8.415077759474769e+25,2.9122409014083796e+29
2.1232700196346397e+32,9.412377470066753e+25,3.1664441092292267e+29
2.308549237584127e+32,1.0526160257171367e+26,3.442838263053797e+29
2.509996153606176e+32,1.1771024263356704e+26,3.743364224209329e+29
2.7290215814113478e+32,1.3161550371410531e+26,4.07012170478177e+29
2.967159444092692e+32,1.4713786496554605e+26,4.4254083884184345e+29
3.2260775168056145e+32,1.6447298431295897e+26,4.811709305741102e+29
3.507589106867543e+32,1.838356844129857e+26,5.2317379221381315e+29
3.8136657530778006e+32,2.054679229132911e+26,5.688436271132681e+29
4.1464510331961466e+32,2.2960713454996353e+26,6.1850044851175305e+29
4.508275576279284e+32,2.5654323686073738e+26,6.724927918740209e+29
4.901673385012782e+32,2.866535591842912e+26,7.311990563731746e+29
5.3293995823502545e+32,3.202071412770162e+26,7.950308307607118e+29
5.794449706746629e+32,3.5768163203275e+26,8.644357855925281e+29
6.300080691117798e+32,3.994804389897115e+26,9.39900678965419e+29
6.849833672450728e+32,4.4617657196529205e+26,1.021954328193151e+30
7.447558791808896e+32,4.982242990219142e+26,1.11117259441657e+30
8.097442158417457e+32,5.563203990654363e+26,1.2081808919777071e+30
8.804035166668453e+32,6.211134800237225e+26,1.3136595024305354e+30
9.57228637136488e+32,6.933706320611305e+26,1.42834844724288e+30
1.0407576144438681e+33,7.740120559864346e+26,1.553051368074594e+30
1.1315754355857667e+33,8.63858899578026e+26,1.6886450028196838e+30
1.2303181342615847e+33,9.641633138095208e+26,1.8360771181937363e+30
1.33767724527295e+33,1.0759855356278218e+27,1.9963845180053267e+30
1.4544046476198471e+33,1.2006123169994608e+27,2.1706905285600536e+30
1.581317830211421e+33,1.3395124943381267e+27,2.360220044633753e+30
1.7193056170693393e+33,1.4943544035279866e+27,2.566298166663318e+30
1.8693343921196186e+33,1.6668896028924342e+27,2.7903746876564e+30
2.0324548671676307e+33,1.859427584729332e+27,3.0340199916856126e+30
2.2098094404551327e+33,2.0737578033821665e+27,3.2989436581882303e+30
2.402640197334267e+33,2.312760882737365e+27,3.587005228861023e+30
2.6122976090904484e+33,2.578679647729185e+27,3.900224621675823e+30
2.8402499908355075e+33,2.8750551908935175e+27,4.240800931369012e+30
3.0880937847085047e+33,3.2052678546804886e+27,4.611125386527976e+30
3.3575647404016095e+33,3.572980566923238e+27,5.013792442564926e+30
3.650550071312762e+33,3.9827583403939537e+27,5.451632018604128e+30
3.96910167145953e+33,4.43829633144107e+27,5.927716006460758e+30
4.3154504857175334e+33,4.945766621768327e+27,6.445384800073813e+30
4.692022134023982e+33,5.511164995132963e+27,7.008273445624695e+30
5.1014538989689043e+33,6.139961585651314e+27,7.620332155871993e+30
5.546613195745e+33,6.839634009354946e+27,8.285857912509494e+30
6.030617653808593e+33,7.618685624675439e+27,9.009523457839646e+30
6.556856950891636e+33,8.484847078851519e+27,9.796409047072117e+30
7.129016552277099e+33,9.449100773048941e+27,1.0652037066705362e+31
7.751103521593483e+33,1.0521333498339206e+28,1.1582419153500247e+31
8.427474583891759e+33,1.1712345838777331e+28,1.2594086091359955e+31
9.162866637541785e+33,1.303879763914041e+28,1.3694141889180162e+31
9.962429928635267e+33,1.4512336554836789e+28,1.4890311768713332e+31
1.0831764120228914e+34,1.6150680210566345e+28,1.619100109835357e+31
1.1776957509035238e+34,1.79719377010244e+28,1.7605333188936517e+31
1.2804629664211174e+34,1.9994414064584093e+28,1.914325363406684e+31
1.3921977786861206e+34,2.2241783721435973e+28,2.0815557235820128e+31
1.513682711492907e+34,2.473894981887728e+28,2.2634008288802743e+31
1.6457685726483924e+34,2.7513455091201687e+28,2.461135598873072e+31
1.7893804125210285e+34,3.059225280913302e+28,2.676152300348918e+31
1.945524002540293e+34,3.401077500288413e+28,2.9099569093798193e+31
2.1152928790182122e+34,3.780551449883934e+28,3.164197377759932e+31
2.2998760016236234e+34,4.201739965280316e+28,3.4406580768619757e+31
2.5005660801445564e+34,4.669206402148248e+28,3.7412821287374054e+31
2.7187686278543955e+34,5.187428954372096e+28,4.068181021972663e+31
2.9560118048861815e+34,5.762343480082057e+28,4.423653868256412e+31
3.21395712055216e+34,6.400222129800809e+28,4.810197880824322e+31
3.494411069561225e+34,7.106967318827561e+28,5.230531478996133e+31
3.799337783627364e+34,7.889815901703779e+28,5.687611197463719e+31
