number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
9.999999999999999e+31,3.39774633036e+25,1.491010657866e+29
1.0872612603371893e+32,3.804438278221476e+25,1.6211494712259974e+29
1.1821370482300134e+32,4.259337984588286e+25,1.762647614945256e+29
1.285291816949849e+32,4.767875515045333e+25,1.9164977220507856e+29
1.397448000797969e+32,5.335563757292908e+25,2.083778895567023e+29
1.5193910746032856e+32,5.970954799758298e+25,2.265660983962021e+29
1.6519750547182446e+32,6.681110618879349e+25,2.463419883547691e+29
1.796128480038556e+32,7.474115769664335e+25,2.6784441877249358e+29
1.9528609149342407e+32,8.360533271665426e+25,2.9122360947103897e+29
2.1232700196346397e+32,9.350419377640427e+25,3.1664393021521206e+29
2.308549237584127e+32,1.0456962620933155e+26,3.442832933144908e+29
2.509996153606176e+32,1.1692287889509781e+26,3.743356213173581e+29
2.7290215814113478e+32,1.307329670905505e+26,4.070113039699038e+29
2.967159444092692e+32,1.4614343624278851e+26,4.4253975373540376e+29
3.2260775168056145e+32,1.6335607352429562e+26,4.811698089791686e+29
3.507589106867543e+32,1.8256809635353196e+26,5.231723500606814e+29
3.8136657530778006e+32,2.0402961996817546e+26,5.6884186460756635e+29
4.1464510331961466e+32,2.2799710361274672e+26,6.184985257128129e+29
4.508275576279284e+32,2.547312680386491e+26,6.724905485370021e+29
4.901673385012782e+32,2.8455022340811593e+26,7.311964928404609e+29
5.3293995823502545e+32,3.178682433849792e+26,7.950277862592892e+29
5.794449706746629e+32,3.5505239850625086e+26,8.644323735315549e+29
6.300080691117798e+32,3.9653498366920905e+26,9.398966842037872e+29
6.849833672450728e+32,4.428212983411139e+26,1.0219496621948871e+30
7.447558791808896e+32,4.944337438014671e+26,1.1111672439974229e+30
8.097442158417457e+32,5.520356288849144e+26,1.2081746975030673e+30
8.804035166668453e+32,6.163054304193573e+26,1.3136524648598502e+30
9.57228637136488e+32,6.879541286535497e+26,1.4283402441822843e+30
1.0407576144438681e+33,7.678763866932896e+26,1.553041957788292e+30
1.1315754355857667e+33,8.569822822828064e+26,1.68863378618026e+30
1.2303181342615847e+33,9.56293784541664e+26,1.8360643007421044e+30
1.33767724527295e+33,1.0670755618718791e+27,1.9963700966081157e+30
1.4544046476198471e+33,1.1905903748648188e+27,2.1706745051004648e+30
1.581317830211421e+33,1.328257853242595e+27,2.3602009796732372e+30
1.7193056170693393e+33,1.481565454061695e+27,2.566276491593019e+30
1.8693343921196186e+33,1.6526244905156244e+27,2.7903503905492386e+30
2.0324548671676307e+33,1.8431483538093674e+27,3.033992752317194e+30
2.2098094404551327e+33,2.0552407476294556e+27,3.2989125285743214e+30
2.402640197334267e+33,2.2916730190193485e+27,3.58696837748045e+30
2.6122976090904484e+33,2.555123156083526e+27,3.900183449084823e+30
2.8402499908355075e+33,2.8484127649324126e+27,4.240753937108661e+30
3.0880937847085047e+33,3.175223905453946e+27,4.6110710140677493e+30
3.3575647404016095e+33,3.5390674911304715e+27,5.0137312502864925e+30
3.650550071312762e+33,3.944338831944974e+27,5.451562382344127e+30
3.96910167145953e+33,4.39486475402548e+27,5.927636324419194e+30
4.3154504857175334e+33,4.897040270705712e+27,6.445295085387203e+30
4.692022134023982e+33,5.455585495946412e+27,7.008171867552108e+30
5.1014538989689043e+33,6.076950090069966e+27,7.620216323893065e+30
5.546613195745e+33,6.768632497427826e+27,8.285725590808885e+30
6.030617653808593e+33,7.538252709508542e+27,9.009372625903185e+30
6.556856950891636e+33,8.395020843395033e+27,9.796238158365471e+30
7.129016552277099e+33,9.346689349591436e+27,1.0651842414466036e+31
7.751103521593483e+33,1.0405901416121534e+28,1.1582198572208252e+31
8.427474583891759e+33,1.1582738253551314e+28,1.2593834826736508e+31
9.162866637541785e+33,1.2891368011738058e+28,1.3693857981734522e+31
9.962429928635267e+33,1.4345106311057582e+28,1.4889988389491336e+31
1.0831764120228914e+34,1.596297204237105e+28,1.6190636000924248e+31
1.1776957509035238e+34,1.7758901938345769e+28,1.7604914997356355e+31
1.2804629664211174e+34,1.975320135461585e+28,1.9142777257615874e+31
1.3921977786861206e+34,2.197066799981096e+28,2.0815022649419453e+31
1.513682711492907e+34,2.4431954996910114e+28,2.2633399405236053e+31
1.6457685726483924e+34,2.7165430379505962e+28,2.461067291377089e+31
1.7893804125210285e+34,3.0201123762694343e+28,2.6760733631209496e+31
1.945524002540293e+34,3.356824374832221e+28,2.9098689446335076e+31
2.1152928790182122e+34,3.7306322152799615e+28,3.164097938299131e+31
2.2998760016236234e+34,4.1456125042949455e+28,3.4405437829177e+31
2.5005660801445564e+34,4.605478385862483e+28,3.741152987483353e+31
2.7187686278543955e+34,5.115613880790614e+28,4.068034745958183e+31
2.9560118048861815e+34,5.681489064103622e+28,4.4234885093261525e+31
3.21395712055216e+34,6.30848548462418e+28,4.810010746215702e+31
3.494411069561225e+34,7.00360268712965e+28,5.230320529370533e+31
3.799337783627364e+34,7.773715470045736e+28,5.6873711087802e+31
4.130872787073391e+34,8.62662129712017e+28,6.184373163908342e+31
4.491337952766013e+34,9.571709541169743e+28,6.724825591864591e+31
4.883257763124628e+34,1.0618082801076375e+29,7.312524816280136e+31
5.3093769900862465e+34,1.1775873448036972e+29,7.951603296309796e+31
5.772679917846446e+34,1.3057178294961135e+29,8.646556807722785e+31
6.276411243000909e+34,1.44755579752996e+29,9.402269100176364e+31
6.824098798459674e+34,1.6044266013377602e+29,1.0224055263506424e+32
