number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
7.76653137022103e+37,6.467823541070373e+32,1.1746188138326622e+35
8.094466397284438e+37,7.403114041252715e+32,1.2245006418345586e+35
8.436248195428622e+37,8.512944728943322e+32,1.2765508218809513e+35
8.79246143251013e+37,9.738384017801474e+32,1.3308286723496328e+35
9.163715463476873e+37,1.1145559646112317e+33,1.3874584316798004e+35
9.550645372759031e+37,1.2774209221766696e+33,1.4465549919935838e+35
9.953913060674088e+37,1.4571486042581184e+33,1.5081910324172505e+35
1.0374208375704288e+38,1.6693203371012418e+33,1.5725488857322872e+35
1.0812250294583609e+38,1.9053151172721564e+33,1.6396920062164384e+35
1.12687881522128e+38,2.176281344072322e+33,1.709789680062021e+35
1.1744602923506588e+38,2.483262128590291e+33,1.7829636058188572e+35
1.2240508559365693e+38,2.832000435984685e+33,1.8593651848985467e+35
1.2757353379059147e+38,3.228315330548515e+33,1.9391508054444264e+35
1.3296021521398762e+38,3.676226406715726e+33,2.0224858710724056e+35
1.3857434457188076e+38,4.1797127252798017e+33,2.1095280877254885e+35
1.4442552565533279e+38,4.746094775915614e+33,2.200495146408913e+35
1.5052376776712394e+38,5.376183135982114e+33,2.295516994856276e+35
1.5687950284413212e+38,6.094310601515245e+33,2.394880244879284e+35
1.6350360330268995e+38,6.901380315750632e+33,2.498740241287865e+35
1.704074006374462e+38,7.807650016698661e+33,2.6073207725153926e+35
1.7760270480554816e+38,8.839447787304883e+33,2.7209399572165952e+35
1.8510182442930437e+38,1.0001673468442196e+34,2.8398074999775456e+35
1.929175878518865e+38,1.130956440036527e+34,2.9641984436360765e+35
2.0106336508209107e+38,1.2782104998000137e+34,3.094418113043312e+35
2.095530906656987e+38,1.4442270200532146e+34,3.230806499499304e+35
2.1840128752255644e+38,1.631363001331237e+34,3.373720924895084e+35
2.2762309179016155e+38,1.8414850020519352e+34,3.523499213795941e+35
2.372342787162422e+38,2.077201181611482e+34,3.6805366268945434e+35
2.4725128964463107e+38,2.3413210591752557e+34,3.845255144074864e+35
2.5769126014059367e+38,2.636866136495899e+34,4.018105226868175e+35
2.6857204930372374e+38,2.967083274534881e+34,4.1995677364164144e+35
2.7991227031855048e+38,3.335460584808926e+34,4.3901559891295475e+35
2.917313222951194e+38,3.7463773866746904e+34,4.59047895841352e+35
3.0404942345401176e+38,4.203353576953556e+34,4.801082585846313e+35
3.1688764571257563e+38,4.710660293133786e+34,5.022589637828391e+35
3.3026795073152717e+38,5.273003575117594e+34,5.2556778309920445e+35
3.4421322748359135e+38,5.896181985792751e+34,5.501179721109468e+35
3.5874733140844334e+38,6.584670889421626e+34,5.759752276859084e+35
3.738951252209348e+38,7.34492007652145e+34,6.032342809064608e+35
3.89682521442411e+38,8.182655635286062e+34,6.319758340095274e+35
4.0613652672787705e+38,9.105042246882645e+34,6.623089949460819e+35
4.232852880648388e+38,1.0118822117846192e+35,6.943275571115986e+35
4.4115814092284966e+38,1.1231791376925605e+35,7.281452306627435e+35
4.597856594361318e+38,1.2452231073686212e+35,7.638837540135856e+35
4.791997087051125e+38,1.3788976840243148e+35,8.016726391961826e+35
4.9943349930634936e+38,1.5251565963621216e+35,8.416465478036811e+35
5.2052164410408806e+38,1.6848946865667797e+35,8.839541856422511e+35
5.4250021746064e+38,1.8510465326774065e+35,9.287400081736383e+35
5.6540681694686575e+38,2.0289391289731497e+35,9.761393294118498e+35
5.892806276583303e+38,2.222066241996886e+35,1.0263211968903998e+36
6.1416248924715144e+38,2.4320653651686227e+35,1.0794740234527428e+36
6.4009496578421114e+38,2.6613561842959792e+35,1.1357953376911276e+36
6.671224185712364e+38,2.9112314603633587e+35,1.1955078463189144e+36
6.952910820273063e+38,3.184551088449396e+35,1.2588440299946586e+36
7.246491427796037e+38,3.48395591751991e+35,1.3260620862175676e+36
7.55246822093702e+38,3.812173458313192e+35,1.3974420062685307e+36
7.871364617844002e+38,4.172144731554386e+35,1.473286967973786e+36
8.203726137540685e+38,4.567097013257363e+35,1.553925758379874e+36
8.550121333116733e+38,5.000683929009839e+35,1.6397192708251168e+36
8.911142764321133e+38,5.476815031724199e+35,1.7310513252394993e+36
9.287408011222518e+38,6.0000548412731905e+35,1.828348491372506e+36
9.679560730670364e+38,6.575463627440443e+35,1.932071053072071e+36
1.008827175736438e+39,7.208777427690988e+35,2.04272119674921e+36
1.0514240251415563e+39,7.906621330726824e+35,2.1608510160529223e+36
1.095819489436205e+39,8.676604935468766e+35,2.2870645950448105e+36
1.1420895135685671e+39,9.52749598788556e+35,2.4220230253831743e+36
