number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
7.621398384042583e+37,6.0910840749517086e+32,1.1512951025941084e+35
7.985099534595395e+37,7.217190458138442e+32,1.20652959534562e+35
8.366156886759505e+37,8.632449998219831e+32,1.2645050027956127e+35
8.765398696738976e+37,1.0226759108940605e+33,1.3252894156450735e+35
9.183692745995476e+37,1.2092413497374091e+33,1.3890594755480931e+35
9.62194822743514e+37,1.4293487275680607e+33,1.4559827897732014e+35
1.0081117721606305e+38,1.67946595329449e+33,1.5261818990908248e+35
1.056219926720342e+38,1.9778983235572972e+33,1.59990347816224e+35
1.1066238530377635e+38,2.3149674769802532e+33,1.677247714617541e+35
1.1594331077569136e+38,2.714070244436705e+33,1.758507547918679e+35
1.214762475680145e+38,3.167461300423024e+33,1.8438062846541277e+35
1.2727322192613625e+38,3.6953672360862166e+33,1.933436899172107e+35
1.3334683400053177e+38,4.301687255116239e+33,2.0276066489166347e+35
1.3971028523411542e+38,4.993630862074702e+33,2.1265470238730066e+35
1.4637740705654889e+38,5.79820241678186e+33,2.2306277569449e+35
1.5336269094787146e+38,6.714584336817629e+33,2.340049635296978e+35
1.606813199367986e+38,7.75994111972095e+33,2.455136510328763e+35
1.6834920160215254e+38,8.960715064464627e+33,2.576290686084662e+35
1.7638300264915584e+38,1.0330749927065812e+34,2.703840477864897e+35
1.8480018513574183e+38,1.1889318149317518e+34,2.8381606867214168e+35
1.9361904442762303e+38,1.3660979210594232e+34,2.9796773814337323e+35
2.0285874896461514e+38,1.5672469447359792e+34,3.1288474707124655e+35
2.1253938192465207e+38,1.795285501954157e+34,3.2861610261871143e+35
2.2268198487605133e+38,2.0533707262228284e+34,3.4521438047922694e+35
2.333086035129117e+38,2.344930278510621e+34,3.627360005354302e+35
2.4444233557305193e+38,2.6736851100795517e+34,3.812415272839651e+35
2.5610738104264457e+38,3.0436749915241978e+34,4.0079599648818184e+35
2.6832909475666644e+38,3.4592871059647866e+34,4.2146927176372106e+35
2.8113404150949967e+38,3.925543946033592e+34,4.433403756845794e+35
2.945500537954671e+38,4.4477775582059425e+34,4.66493989444911e+35
3.0860629230480757e+38,5.031165349285844e+34,4.910111923748887e+35
3.2333330930658264e+38,5.682212279525176e+34,5.169964160765669e+35
3.3876311505628248e+38,6.407193469070616e+34,5.445461409100327e+35
3.549292473724719e+38,7.213349894491489e+34,5.737794616509119e+35
3.7186684453370834e+38,8.1081059901790785e+34,6.0480947280982536e+35
3.896127216541766e+38,9.099696432329004e+34,6.377698855604922e+35
4.0820545070404855e+38,1.0196772792032884e+35,6.728041695656307e+35
4.276854443485016e+38,1.1408722773024395e+35,7.100594663410175e+35
4.480950437876184e+38,1.2745608156341958e+35,7.496994704039903e+35
4.694786107881043e+38,1.4218233069730344e+35,7.918999718080973e+35
4.9188262410685155e+38,1.5837922207152616e+35,8.368536917646494e+35
5.1535578051593925e+38,1.761719590111399e+35,8.847626614154844e+35
5.39949100648651e+38,1.9569703160521293e+35,9.35844456631134e+35
5.6571603989657755e+38,2.1708850218604075e+35,9.903433000248776e+35
5.927126045988456e+38,2.40508069235441e+35,1.0485088217735884e+36
6.2099747377601755e+38,2.6611829910113095e+35,1.1106186127053756e+36
6.5063212667326296e+38,2.9409481409212933e+35,1.1769703278208316e+36
6.816809763900223e+38,3.246280616532606e+35,1.247883706539402e+36
7.142115098866205e+38,3.5792514663294476e+35,1.3237028163003312e+36
7.48294434672143e+38,3.942115992105057e+35,1.4047983270717335e+36
7.840038324924112e+38,4.337213568861457e+35,1.4915711807966003e+36
8.214173203521101e+38,4.7671962955764094e+35,1.5844516180790408e+36
8.60616219221061e+38,5.234825211712672e+35,1.6839044242406223e+36
9.016857307913359e+38,5.743117420247412e+35,1.790429790790275e+36
9.447151226694067e+38,6.295370960357357e+35,1.904566948297162e+36
9.89797922405858e+38,6.895191090581287e+35,2.026897918795564e+36
1.0370321207844038e+39,7.546319645659627e+35,2.1580481186131865e+36
1.0865203848120675e+39,8.253015515858625e+35,2.2986944369319143e+36
1.1383702808734815e+39,9.019796197850488e+35,2.4495657134856908e+36
1.1926945085343383e+39,9.851540530689804e+35,2.6114471027182785e+36
