number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
7.606093481910339e+37,6.0691745772013784e+32,1.150191068484428e+35
7.968263348840061e+37,7.053511595383545e+32,1.2052536402121871e+35
8.347678206621378e+37,8.262737164791309e+32,1.2630207063701658e+35
8.745159188475535e+37,9.625735459367736e+32,1.3235806449967751e+35
9.16156652650025e+37,1.1202338741310407e+33,1.3870926549076273e+35
9.597801413392157e+37,1.3056822796509272e+33,1.4537240740295386e+35
1.0054807952816532e+38,1.5147997762963232e+33,1.5235953109340797e+35
1.0533575202645398e+38,1.7639749921872518e+33,1.596938964761434e+35
1.1035139315485907e+38,2.0436201891319127e+33,1.6738596901827672e+35
1.1560585781131597e+38,2.375227977907407e+33,1.7546323929189216e+35
1.2111051775789672e+38,2.7500145456753275e+33,1.839379897347877e+35
1.2687728623168509e+38,3.187898972653483e+33,1.9283854631146733e+35
1.3291864372751652e+38,3.686943637288487e+33,2.0218368276784036e+35
1.3924766500838347e+38,4.255800121856195e+33,2.119977970527188e+35
1.4587804740196071e+38,4.904471235907706e+33,2.223117367261933e+35
1.5282414044449146e+38,5.640422852640171e+33,2.3314705765192393e+35
1.601009769361894e+38,6.478273332780213e+33,2.445339149743343e+35
1.677243054753668e+38,7.445259226845165e+33,2.56510421009166e+35
1.7571062454170016e+38,8.549317788357263e+33,2.6910502312276128e+35
1.8407721820239535e+38,9.81030558050126e+33,2.8235449340950156e+35
1.9284219351852986e+38,1.1250853696865512e+34,2.962985624376397e+35
2.0202451973252477e+38,1.2895911121744477e+34,3.109798853180215e+35
2.116440693215595e+38,1.477280931400747e+34,3.2644426166805165e+35
2.2172166100577353e+38,1.6911368759325104e+34,3.427408699425292e+35
2.3227910480433834e+38,1.9344036293679865e+34,3.599225162688494e+35
2.4333924923690627e+38,2.210605366478562e+34,3.780459059273052e+35
2.5492603077259354e+38,2.5235660103918866e+34,3.971719372294142e+35
2.6706452563351185e+38,2.877432325474674e+34,4.1736602217076066e+35
2.797810040649663e+38,3.2767008263861154e+34,4.3869843565484424e+35
2.9310298718976787e+38,3.727196271227148e+34,4.612549541857946e+35
3.0705930656970825e+38,4.2333531146367795e+34,4.8510952898500024e+35
3.2168016660309728e+38,4.801170149071913e+34,5.103542678974121e+35
3.3699720989340857e+38,5.437103298323525e+34,5.370896088002323e+35
3.530435857304999e+38,6.147542855284644e+34,5.65416859003252e+35
3.6985402183262025e+38,6.939629681359555e+34,5.954473281457126e+35
3.8746489950446555e+38,7.821243421965354e+34,6.2731142719327495e+35
4.0591433237394254e+38,8.800283497108974e+34,6.6113317659772195e+35
4.2524224887804206e+38,9.885541534468211e+34,6.970556140846116e+35
4.454904786763401e+38,1.108635990300815e+35,7.352320862681294e+35
4.667028431791422e+38,1.241272711217266e+35,7.75827122304239e+35
4.88925250386194e+38,1.3875376846674717e+35,8.190173991468702e+35
5.1220579424120794e+38,1.5446440017192964e+35,8.649932468446896e+35
5.3659485871723125e+38,1.7070456190762132e+35,9.139149212525463e+35
5.62145226858116e+38,1.8820781054161647e+35,9.659672858535992e+35
5.8891219501208206e+38,2.073367124293189e+35,1.0213689419444146e+36
6.169536925045964e+38,2.283213973495409e+35,1.0803628663463946e+36
6.4633040700956616e+38,2.5136608959600532e+35,1.1432126629557785e+36
6.771059158901771e+38,2.7667817985413e+35,1.2102050266272143e+36
7.093468237936234e+38,3.044768300760535e+35,1.2816501800705964e+36
7.431229067975145e+38,3.349956694633746e+35,1.3578847212083557e+36
7.785072634199222e+38,3.684872401368541e+35,1.43927120944268e+36
8.155764728198834e+38,4.052222378526567e+35,1.526203495061765e+36
8.54410760530742e+38,4.45494665519774e+35,1.619106473785428e+36
8.950941720850028e+38,4.896213168855193e+35,1.7184404648599132e+36
9.377147549064723e+38,5.379453827910691e+35,1.8247031275586277e+36
9.823647488633202e+38,5.9083713263818626e+35,1.9384329820623183e+36
1.0291407858944771e+39,6.4869867006363865e+35,2.060212388486854e+36
1.0781440991413901e+39,7.119627130012046e+35,2.190671393506305e+36
1.1294807420377426e+39,7.811007523192953e+35,2.3304915081968768e+36
1.1832618178312988e+39,8.566183685105996e+35,2.4804098439534825e+36
1.2396037200346035e+39,9.390690565854582e+35,2.641224214492678e+36
