number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
7.606093481910339e+37,6.045365054224094e+32,1.148971366990363e+35
7.968263348840061e+37,7.163381641700892e+32,1.2039721307519603e+35
8.347678206621378e+37,8.56126625361491e+32,1.2616926033198646e+35
8.745159188475535e+37,1.0143344135734805e+33,1.3222069918078593e+35
9.16156652650025e+37,1.1985210860554936e+33,1.3856822520897569e+35
9.597801413392157e+37,1.4168362455781033e+33,1.4522939694994102e+35
1.0054807952816532e+38,1.6637185215090045e+33,1.5221524946354002e+35
1.0533575202645398e+38,1.9595854068770895e+33,1.5955148183562037e+35
1.1035139315485907e+38,2.292284209909083e+33,1.672465811458906e+35
1.1560585781131597e+38,2.68778106176964e+33,1.7533116930751858e+35
1.2111051775789672e+38,3.1353067613206595e+33,1.838156526148436e+35
1.2687728623168509e+38,3.658219057864336e+33,1.9273103320098184e+35
1.3291864372751652e+38,4.255201386748489e+33,2.020956040147553e+35
1.3924766500838347e+38,4.93679513663719e+33,2.1193469273085537e+35
1.4587804740196071e+38,5.707735836272394e+33,2.222813487948346e+35
1.5282414044449146e+38,6.578288068512368e+33,2.331564212394565e+35
1.601009769361894e+38,7.563825511071899e+33,2.4459134516820036e+35
1.677243054753668e+38,8.691315581350571e+33,2.5662636532674336e+35
1.7571062454170016e+38,9.97059926081516e+33,2.692899868341158e+35
1.8407721820239535e+38,1.1422154047053098e+34,2.82620326450398e+35
1.9284219351852986e+38,1.3069084510659488e+34,2.966585254538007e+35
2.0202451973252477e+38,1.4936750871245064e+34,3.114486865937539e+35
2.116440693215595e+38,1.7052889537740768e+34,3.270381100531495e+35
2.2172166100577353e+38,1.944777543016924e+34,3.434775434660402e+35
2.3227910480433834e+38,2.215440909079647e+34,3.608214513803886e+35
2.4333924923690627e+38,2.5208729146950487e+34,3.791283049678444e+35
2.5492603077259354e+38,2.864985076188594e+34,3.98460898096442e+35
2.6706452563351185e+38,3.252032835327121e+34,4.188866891268019e+35
2.797810040649663e+38,3.6866449824820394e+34,4.404781738707853e+35
2.9310298718976787e+38,4.174623784973456e+34,4.633233366508348e+35
3.0705930656970825e+38,4.720747051197416e+34,4.874988010140387e+35
3.2168016660309728e+38,5.331173103228644e+34,5.130993820213222e+35
3.3699720989340857e+38,6.012546845424653e+34,5.402283827807061e+35
3.530435857304999e+38,6.771588959369167e+34,5.68990451477191e+35
3.6985402183262025e+38,7.615764741298868e+34,5.995005326491353e+35
3.8746489950446555e+38,8.55324420189579e+34,6.31892490145501e+35
4.0591433237394254e+38,9.592399403281129e+34,6.662949189496467e+35
4.2524224887804206e+38,1.074245493500118e+35,7.028554341847446e+35
4.454904786763401e+38,1.2013239103811553e+35,7.41732424270486e+35
4.667028431791422e+38,1.3410265534623028e+35,7.830958127732661e+35
4.88925250386194e+38,1.4879577066950369e+35,8.271120276032958e+35
5.1220579424120794e+38,1.645930250628811e+35,8.739487826021436e+35
5.3659485871723125e+38,1.818447778452088e+35,9.238012732859478e+35
5.62145226858116e+38,2.007479708688308e+35,9.76886765755002e+35
5.8891219501208206e+38,2.2148499908840803e+35,1.0334426663042122e+36
6.169536925045964e+38,2.4424239142200357e+35,1.0937265366414082e+36
6.4633040700956616e+38,2.6902917216519277e+35,1.1580127457239972e+36
6.771059158901771e+38,2.9605287440790662e+35,1.2265909773130425e+36
7.093468237936234e+38,3.2567121388261312e+35,1.2997814041577352e+36
7.431229067975145e+38,3.5815145845040225e+35,1.3779341557000856e+36
7.785072634199222e+38,3.937686055644911e+35,1.4614274418408692e+36
8.155764728198834e+38,4.32811600688677e+35,1.550672240867976e+36
8.54410760530742e+38,4.755925618445403e+35,1.6461124457032187e+36
8.950941720850028e+38,5.224462042180429e+35,1.7482289967967474e+36
9.377147549064723e+38,5.7373436960936114e+35,1.8575421156900012e+36
9.823647488633202e+38,6.298465570594879e+35,1.9746147791579237e+36
1.0291407858944771e+39,6.912050468505575e+35,2.100055971449396e+36
1.0781440991413901e+39,7.582632218386783e+35,2.234524519652701e+36
1.1294807420377426e+39,8.315143267215856e+35,2.378733267603852e+36
1.1832618178312988e+39,9.114856043928505e+35,2.53345290235582e+36
1.2396037200346035e+39,9.987533277018817e+35,2.699517889204682e+36
