number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
1.4614288715859664e+33,1.1803532036268837e+27,2.179834215697382e+30
1.593496656392525e+33,1.3213132637374936e+27,2.376935456823005e+30
1.7374992675343425e+33,1.4790877740835433e+27,2.591863607409422e+30
1.8945152426719193e+33,1.655452450896111e+27,2.8262286718717796e+30
2.0657205857759012e+33,1.8524854197602688e+27,3.0817907933407646e+30
2.2523975750546657e+33,2.0728655654207486e+27,3.360465969630362e+30
2.4559443668450294e+33,2.3190685960559108e+27,3.6643456601592125e+30
2.677885467396422e+33,2.594405843205085e+27,3.9957096763555165e+30
2.9198831509791487e+33,2.901892866383518e+27,4.357046199168255e+30
3.1837499098350396e+33,3.2455767694604595e+27,4.751064846237374e+30
3.4714620292170066e+33,3.629346590700601e+27,5.180724169925068e+30
3.7851743891905947e+33,4.0578803286425027e+27,5.649248465758355e+30
4.1272366040587207e+33,4.5369173028441427e+27,6.16015237636339e+30
4.5002106202891884e+33,5.071311904960253e+27,6.717273426856319e+30
4.9068899047483525e+33,5.668540543754874e+27,7.324790778580473e+30
5.350320366955189e+33,6.334580757378085e+27,7.987265986435915e+30
5.833823172057408e+33,7.077915828720458e+27,8.709672400863537e+30
6.361019615392128e+33,7.907696505867531e+27,9.497433254011265e+30
6.935858244934346e+33,8.832987186327638e+27,1.0356462482007678e+31
7.562644434772462e+33,9.864877499005558e+27,1.1293208595407434e+31
8.246072631107569e+33,1.1016326266548564e+28,1.231470729865905e+31
8.991261512289673e+33,1.2300887115272883e+28,1.3428627595200415e+31
9.803792326229266e+33,1.3731331688548442e+28,1.4643335199523997e+31
1.0689750692320351e+34,1.5327543607645018e+28,1.5967952966258566e+31
1.1655772180959102e+34,1.7105385323699044e+28,1.7412413991426254e+31
1.2709092012035556e+34,1.908672917391994e+28,1.8987603754372822e+31
1.3857599244625516e+34,2.1292309436204375e+28,2.0705309308376567e+31
1.5109895863747756e+34,2.374981276248003e+28,2.2578466369360044e+31
1.6475361206729084e+34,2.6488057780825307e+28,2.462112330269862e+31
1.7964222211712066e+34,2.9534266036803915e+28,2.6848646101569065e+31
1.9587630014446193e+34,3.2925605151957095e+28,2.9277746424055875e+31
