number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
2.9355540063367572e+35,8.321405324292506e+29,4.411173500151535e+32
3.303854768394762e+35,8.872926026584311e+29,4.96567737179792e+32
3.718363316458303e+35,9.316963448291693e+29,5.589865024221638e+32
4.1848769762662786e+35,9.871369385563677e+29,6.292328874115664e+32
4.7099204182028936e+35,1.0431859889330423e+30,7.083079332117958e+32
5.3008369114822494e+35,1.1070659690809565e+30,7.973100173120655e+32
5.965891027274304e+35,1.1834707272429954e+30,8.974823696607969e+32
6.714384227180395e+35,1.2652327174982501e+30,1.0102412979748613e+33
7.55678495368132e+35,1.3663465591647207e+30,1.1371469447257292e+33
8.504875042005866e+35,1.4809681913369948e+30,1.279993220708266e+33
9.571914501139405e+35,1.6100897121845828e+30,1.4407864184741263e+33
1.0772826968603408e+36,1.7693867619190437e+30,1.6217500252143495e+33
1.2124408432780535e+36,1.9481684002201585e+30,1.82545075430112e+33
1.364556214198036e+36,2.1583961179332665e+30,2.0547326147683573e+33
1.5357562985689143e+36,2.4058454760507136e+30,2.3128107798839423e+33
1.728435504564563e+36,2.689423983328854e+30,2.6033174646924537e+33
1.945288647829887e+36,3.026656820845026e+30,2.930277779321621e+33
2.189348641232149e+36,3.4181701800649564e+30,3.29831621961801e+33
2.4640289132475426e+36,3.874516998704458e+30,3.71260015840567e+33
2.7731711482475016e+36,4.418372753832805e+30,4.178895202109847e+33
3.121099016381452e+36,5.057540560722625e+30,4.703788835211924e+33
3.51267864452334e+36,5.823455919464046e+30,5.294622182579793e+33
3.953386674029924e+36,6.759567128769286e+30,5.959674437040128e+33
4.449386857168149e+36,7.893335106113058e+30,6.708318071002961e+33
5.0076162634909537e+36,9.312126314780257e+30,7.551022700334817e+33
5.635882301845762e+36,1.1054424381677408e+31,8.499664185762569e+33
6.342971914967632e+36,1.3204581805897402e+31,9.56757756037795e+33
7.138774473855084e+36,1.5824699901756733e+31,1.0769723404617616e+34
8.034420090732025e+36,1.8993773733076766e+31,1.2123093836623066e+34
9.042435285043968e+36,2.277369441351004e+31,1.3646692749270173e+34
1.0176918179636588e+37,2.7228825739936435e+31,1.5361926471841994e+34
1.1453735677414261e+37,3.255172558966901e+31,1.7293035017781866e+34
1.2890745376195702e+37,3.8722514851535264e+31,1.9467028107872924e+34
1.4508045325472785e+37,4.602240421870133e+31,2.1914721569387947e+34
1.6328255118176128e+37,5.463042244461398e+31,2.467064452700023e+34
1.8376832248803074e+37,6.458146551691528e+31,2.777322277664174e+34
2.0682428162499872e+37,7.635618236647814e+31,3.12666089439199e+34
