number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
9.999999999999999e+31,3.3652589265e+25,1.4901191811995715e+29
1.0860427710687494e+32,3.7621256717415404e+25,1.618363727257692e+29
1.179488900590688e+32,4.204764170933612e+25,1.7576453547488497e+29
1.2809753940423436e+32,4.69928240973258e+25,1.9089176434465477e+29
1.3911940666166301e+32,5.250998780739356e+25,2.0732094797436654e+29
1.5108962592027273e+32,5.8662390278068015e+25,2.2516415537101077e+29
1.6408979601419377e+32,6.5531672869131635e+25,2.4454321803605592e+29
1.7820853676736083e+32,7.3199181519753035e+25,2.6559039508143267e+29
1.9354209309893167e+32,8.174493618232647e+25,2.8844903252508593e+29
2.1019499110760966e+32,9.128609376255817e+25,3.1327552986308605e+29
2.2828075060727953e+32,1.0191809769539306e+26,3.402387675890449e+29
2.4792265897118394e+32,1.1377351284441119e+26,3.69523215223194e+29
2.6925461155979723e+32,1.2700157740292249e+26,4.01328387026399e+29
2.9242202446144192e+32,1.4174555606976194e+26,4.358713189676145e+29
3.1758282576763803e+32,1.581779714193803e+26,4.733877178589472e+29
3.449085321405294e+32,1.7650612274812047e+26,5.1413372781505346e+29
3.7458541801115546e+32,1.9692090690024635e+26,5.583872269009025e+29
4.068157853787811e+32,2.196987754946863e+26,6.064503183571287e+29
4.418193428672811e+32,2.450663158481295e+26,6.586509921709276e+29
4.7983470343935576e+32,2.7332005742902985e+26,7.153454632467373e+29
5.211210109782297e+32,3.0484320376962106e+26,7.769204704771365e+29
5.659597068249448e+32,3.3991534933804986e+26,8.437967296613843e+29
6.146564483134201e+32,3.790051523069234e+26,9.164301276084155e+29
6.675431923815824e+32,4.225470682771209e+26,9.953167335836119e+29
7.24980458462173e+32,4.710838361690317e+26,1.080994874194054e+30
7.873597860789508e+32,5.2504844477762436e+26,1.1740495423105915e+30
8.551064039012816e+32,5.851729804585652e+26,1.2751157357076845e+30
9.28682128451581e+32,6.521457575144527e+26,1.384883382281293e+30
1.0085885122255794e+33,7.267670422142314e+26,1.504101732373956e+30
1.0953702626855755e+33,8.097331795778419e+26,1.633585104955295e+30
1.1896189554333467e+33,9.020795205869615e+26,1.774216791991635e+30
1.2919770668747428e+33,1.0049401885570678e+27,1.9269568902365507e+30
1.4031423538659207e+33,1.1193224030699119e+27,2.092849014501127e+30
1.5238726101964723e+33,1.246640206668081e+27,2.2730249218132074e+30
1.654990832333545e+33,1.388229842452074e+27,2.4687161882947628e+30
1.7973908296408996e+33,1.5457461933214137e+27,2.6812570689064635e+30
1.9520433173167615e+33,1.721102220098976e+27,2.912099627972399e+30
2.120002533584929e+33,1.9160463240101466e+27,3.162821469002646e+30
2.3024134262473466e+33,2.132821333927065e+27,3.435132798079552e+30
2.5005194575875618e+33,2.3738582087335484e+27,3.730895615526306e+30
2.715671080829722e+33,2.6420099113303844e+27,4.052126945068978e+30
2.949334945935578e+33,2.939852483781102e+27,4.401024141236264e+30
3.2031038974937746e+33,3.2710049001058907e+27,4.779966251948693e+30
3.4787078328552506e+33,3.639122638259354e+27,5.191545155031602e+30
3.7780254945326816e+33,4.0480064887226753e+27,5.638571392235997e+30
4.1030972772506555e+33,4.502799357533842e+27,6.124096385492043e+30
4.456139136949943e+33,5.007490365263213e+27,6.651440634185034e+30
4.839557696561021e+33,5.568658665513612e+27,7.224203132534299e+30
5.255966651520226e+33,6.191282590338532e+27,7.846298816077311e+30
5.708204586861963e+33,6.882783159607662e+27,8.521978520403088e+30
6.199354327342911e+33,7.651476254495696e+27,9.255858222045922e+30
6.732763952504539e+33,8.503179064666132e+27,1.0052953022878813e+31
7.312069619929815e+33,9.449737876955422e+27,1.0918708639289913e+31
7.941220352276195e+33,1.0500468122629598e+28,1.185904290328044e+31
8.624504957053589e+33,1.1665070597146955e+28,1.2880379984224464e+31
9.366581262654648e+33,1.2958008945476118e+28,1.3989703223303186e+31
1.017250786993408e+34,1.4391826681047243e+28,1.5194591471452662e+31
1.104777863578187e+34,1.598178981708974e+28,1.6503284090634448e+31
1.1998360123758672e+34,1.7746417599473592e+28,1.7924720713773854e+31
1.3030732277087648e+34,1.9700844443993563e+28,1.9468619649386507e+31
1.4151932591263266e+34,2.1867617101814922e+28,2.11455486077365e+31
1.5369604087393708e+34,2.4266307623669136e+28,2.296694950195033e+31
1.6692047413302643e+34,2.6927240600422822e+28,2.4945295636131944e+31
1.8128277427554151e+34,2.9874113292942414e+28,2.7094102837488596e+31
1.9688084652123972e+34,3.313717619696333e+28,2.942806641028532e+31
2.1382102012628835e+34,3.675060956170824e+28,3.1963155966125423e+31
